state size: 2
action size: 2
0 episode | score: 29.00 | loss: 0.00000 | epsilon: 1.00
10 episode | score: 27.99 | loss: 0.00000 | epsilon: 1.00
20 episode | score: 27.24 | loss: 0.00000 | epsilon: 1.00
30 episode | score: 26.61 | loss: 0.00000 | epsilon: 1.00
40 episode | score: 26.24 | loss: 0.00000 | epsilon: 1.00
50 episode | score: 25.88 | loss: 0.96571 | epsilon: 1.00
60 episode | score: 25.46 | loss: 0.94307 | epsilon: 1.00
70 episode | score: 25.16 | loss: 0.88057 | epsilon: 1.00
80 episode | score: 25.39 | loss: 1.01167 | epsilon: 1.00
90 episode | score: 25.30 | loss: 1.14940 | epsilon: 0.99
100 episode | score: 25.23 | loss: 0.81015 | epsilon: 0.99
110 episode | score: 24.87 | loss: 1.01307 | epsilon: 0.99
120 episode | score: 24.09 | loss: 1.23105 | epsilon: 0.99
130 episode | score: 23.44 | loss: 1.37365 | epsilon: 0.99
140 episode | score: 23.58 | loss: 1.14614 | epsilon: 0.99
150 episode | score: 23.43 | loss: 1.10746 | epsilon: 0.99
160 episode | score: 23.18 | loss: 1.47794 | epsilon: 0.99
170 episode | score: 22.74 | loss: 1.32678 | epsilon: 0.99
180 episode | score: 22.92 | loss: 1.31713 | epsilon: 0.98
190 episode | score: 22.56 | loss: 0.88027 | epsilon: 0.98
200 episode | score: 23.18 | loss: 1.26820 | epsilon: 0.98
210 episode | score: 23.31 | loss: 1.45367 | epsilon: 0.98
220 episode | score: 23.02 | loss: 0.80696 | epsilon: 0.98
230 episode | score: 23.24 | loss: 2.46964 | epsilon: 0.98
240 episode | score: 23.25 | loss: 3.07184 | epsilon: 0.98
250 episode | score: 23.21 | loss: 1.24285 | epsilon: 0.98
260 episode | score: 22.89 | loss: 1.23527 | epsilon: 0.97
270 episode | score: 22.96 | loss: 1.93135 | epsilon: 0.97
280 episode | score: 22.45 | loss: 3.03083 | epsilon: 0.97
290 episode | score: 22.43 | loss: 3.71159 | epsilon: 0.97
300 episode | score: 22.79 | loss: 1.12486 | epsilon: 0.97
310 episode | score: 22.75 | loss: 2.83683 | epsilon: 0.97
320 episode | score: 23.50 | loss: 2.76586 | epsilon: 0.97
330 episode | score: 23.02 | loss: 2.90088 | epsilon: 0.97
340 episode | score: 22.62 | loss: 2.95304 | epsilon: 0.97
350 episode | score: 22.09 | loss: 7.10235 | epsilon: 0.96
360 episode | score: 22.66 | loss: 0.00562 | epsilon: 0.96
370 episode | score: 22.31 | loss: 4.23771 | epsilon: 0.96
380 episode | score: 21.91 | loss: 1.45099 | epsilon: 0.96
390 episode | score: 21.79 | loss: 0.53333 | epsilon: 0.96
400 episode | score: 21.41 | loss: 1.51929 | epsilon: 0.96
410 episode | score: 21.50 | loss: 4.95169 | epsilon: 0.96
420 episode | score: 21.73 | loss: 4.78978 | epsilon: 0.96
430 episode | score: 21.96 | loss: 1.94926 | epsilon: 0.96
440 episode | score: 21.46 | loss: 3.31782 | epsilon: 0.95
450 episode | score: 20.82 | loss: 3.39599 | epsilon: 0.95
460 episode | score: 20.55 | loss: 6.87731 | epsilon: 0.95
470 episode | score: 20.51 | loss: 10.48248 | epsilon: 0.95
480 episode | score: 20.58 | loss: 7.09365 | epsilon: 0.95
490 episode | score: 20.54 | loss: 1.80526 | epsilon: 0.95
500 episode | score: 20.79 | loss: 2.00366 | epsilon: 0.95
510 episode | score: 20.47 | loss: 0.34532 | epsilon: 0.95
520 episode | score: 21.07 | loss: 1.89776 | epsilon: 0.95
530 episode | score: 20.98 | loss: 0.00450 | epsilon: 0.95
540 episode | score: 20.78 | loss: 1.94542 | epsilon: 0.94
550 episode | score: 21.63 | loss: 2.32840 | epsilon: 0.94
560 episode | score: 21.47 | loss: 0.25115 | epsilon: 0.94
570 episode | score: 21.28 | loss: 2.20528 | epsilon: 0.94
580 episode | score: 20.64 | loss: 2.05077 | epsilon: 0.94
590 episode | score: 21.39 | loss: 0.00909 | epsilon: 0.94
