state size: 2
action size: 2
0 episode | score: 33.00 | loss: 0.00000 | epsilon: 1.00
10 episode | score: 32.12 | loss: 0.00000 | epsilon: 1.00
20 episode | score: 30.64 | loss: 0.00000 | epsilon: 1.00
30 episode | score: 29.53 | loss: 0.00000 | epsilon: 1.00
40 episode | score: 29.31 | loss: 0.00000 | epsilon: 1.00
50 episode | score: 28.22 | loss: 0.26607 | epsilon: 0.99
60 episode | score: 27.46 | loss: 0.17219 | epsilon: 0.98
70 episode | score: 26.22 | loss: 0.14539 | epsilon: 0.98
80 episode | score: 25.80 | loss: 0.21830 | epsilon: 0.96
90 episode | score: 25.29 | loss: 0.32783 | epsilon: 0.95
100 episode | score: 24.64 | loss: 0.08379 | epsilon: 0.94
110 episode | score: 24.66 | loss: 0.27919 | epsilon: 0.93
120 episode | score: 24.33 | loss: 0.32180 | epsilon: 0.92
130 episode | score: 24.42 | loss: 0.34767 | epsilon: 0.91
140 episode | score: 24.26 | loss: 0.82073 | epsilon: 0.89
150 episode | score: 23.55 | loss: 0.22412 | epsilon: 0.89
160 episode | score: 23.03 | loss: 0.61736 | epsilon: 0.88
170 episode | score: 22.73 | loss: 0.84687 | epsilon: 0.87
180 episode | score: 22.13 | loss: 0.05026 | epsilon: 0.86
190 episode | score: 21.93 | loss: 0.72625 | epsilon: 0.85
200 episode | score: 22.06 | loss: 1.09572 | epsilon: 0.83
210 episode | score: 21.90 | loss: 1.09325 | epsilon: 0.82
220 episode | score: 21.78 | loss: 1.09547 | epsilon: 0.81
230 episode | score: 21.60 | loss: 1.13395 | epsilon: 0.80
240 episode | score: 21.17 | loss: 2.31554 | epsilon: 0.79
250 episode | score: 21.36 | loss: 0.92518 | epsilon: 0.78
260 episode | score: 20.85 | loss: 0.35325 | epsilon: 0.77
270 episode | score: 20.48 | loss: 0.41739 | epsilon: 0.76
280 episode | score: 20.50 | loss: 1.32833 | epsilon: 0.75
290 episode | score: 19.92 | loss: 0.36920 | epsilon: 0.75
300 episode | score: 20.66 | loss: 0.71703 | epsilon: 0.73
310 episode | score: 20.25 | loss: 0.73980 | epsilon: 0.72
320 episode | score: 19.97 | loss: 0.04633 | epsilon: 0.71
330 episode | score: 19.72 | loss: 0.78984 | epsilon: 0.70
340 episode | score: 19.14 | loss: 1.90030 | epsilon: 0.70
350 episode | score: 18.68 | loss: 1.97712 | epsilon: 0.69
360 episode | score: 18.85 | loss: 1.98059 | epsilon: 0.68
370 episode | score: 18.98 | loss: 0.44711 | epsilon: 0.67
380 episode | score: 18.59 | loss: 0.74358 | epsilon: 0.66
390 episode | score: 18.27 | loss: 0.84842 | epsilon: 0.65
400 episode | score: 18.33 | loss: 2.11898 | epsilon: 0.64
410 episode | score: 18.06 | loss: 1.75223 | epsilon: 0.63
420 episode | score: 17.61 | loss: 1.31078 | epsilon: 0.63
430 episode | score: 17.62 | loss: 2.22021 | epsilon: 0.62
440 episode | score: 17.76 | loss: 0.91455 | epsilon: 0.61
