state size: 2
action size: 2
0 episode | score: 25.00 | loss: 0.00000 | epsilon: 1.00
610 episode | score: 21.01 | loss: 4.20544 | epsilon: 0.94
620 episode | score: 21.33 | loss: 4.30559 | epsilon: 0.94
630 episode | score: 20.73 | loss: 6.43289 | epsilon: 0.94
640 episode | score: 20.75 | loss: 2.36258 | epsilon: 0.93
650 episode | score: 20.93 | loss: 2.20008 | epsilon: 0.93
660 episode | score: 21.67 | loss: 4.46110 | epsilon: 0.93
670 episode | score: 21.46 | loss: 6.72616 | epsilon: 0.93
680 episode | score: 21.39 | loss: 4.51967 | epsilon: 0.93
690 episode | score: 21.41 | loss: 2.27820 | epsilon: 0.93
700 episode | score: 21.05 | loss: 2.29622 | epsilon: 0.93
710 episode | score: 20.67 | loss: 2.31579 | epsilon: 0.93
720 episode | score: 20.46 | loss: 0.01029 | epsilon: 0.93
730 episode | score: 20.60 | loss: 0.00329 | epsilon: 0.92
740 episode | score: 21.03 | loss: 2.38263 | epsilon: 0.92
750 episode | score: 20.43 | loss: 2.61855 | epsilon: 0.92
760 episode | score: 20.48 | loss: 2.47095 | epsilon: 0.92
770 episode | score: 20.62 | loss: 4.83781 | epsilon: 0.92
780 episode | score: 20.57 | loss: 7.29116 | epsilon: 0.92
790 episode | score: 20.45 | loss: 0.00508 | epsilon: 0.92
800 episode | score: 20.03 | loss: 4.92745 | epsilon: 0.92
810 episode | score: 20.31 | loss: 7.41926 | epsilon: 0.92
820 episode | score: 20.25 | loss: 9.94642 | epsilon: 0.91
830 episode | score: 20.50 | loss: 2.56035 | epsilon: 0.91
840 episode | score: 20.83 | loss: 0.00417 | epsilon: 0.91
850 episode | score: 20.81 | loss: 2.53339 | epsilon: 0.91
860 episode | score: 20.47 | loss: 0.00303 | epsilon: 0.91
870 episode | score: 20.57 | loss: 2.55787 | epsilon: 0.91
880 episode | score: 20.41 | loss: 5.13780 | epsilon: 0.91
890 episode | score: 20.33 | loss: 7.74138 | epsilon: 0.91
900 episode | score: 19.66 | loss: 2.60236 | epsilon: 0.91
910 episode | score: 19.84 | loss: 0.00259 | epsilon: 0.91
920 episode | score: 19.69 | loss: 5.23346 | epsilon: 0.90
930 episode | score: 19.73 | loss: 2.62775 | epsilon: 0.90
940 episode | score: 19.82 | loss: 5.27155 | epsilon: 0.90
950 episode | score: 19.86 | loss: 7.93679 | epsilon: 0.90
960 episode | score: 19.89 | loss: 0.13747 | epsilon: 0.90
970 episode | score: 19.63 | loss: 5.33306 | epsilon: 0.90
980 episode | score: 19.36 | loss: 5.35491 | epsilon: 0.90
990 episode | score: 19.20 | loss: 5.37243 | epsilon: 0.90
1000 episode | score: 18.77 | loss: 10.83950 | epsilon: 0.90
1010 episode | score: 18.49 | loss: 8.09743 | epsilon: 0.90
1020 episode | score: 18.25 | loss: 0.00440 | epsilon: 0.89
1030 episode | score: 18.93 | loss: 8.24040 | epsilon: 0.89
1040 episode | score: 18.91 | loss: 2.83098 | epsilon: 0.89
1050 episode | score: 19.14 | loss: 8.23232 | epsilon: 0.89
1060 episode | score: 18.81 | loss: 5.48851 | epsilon: 0.89
1070 episode | score: 18.63 | loss: 5.50332 | epsilon: 0.89
1080 episode | score: 18.21 | loss: 5.53788 | epsilon: 0.89
1090 episode | score: 18.12 | loss: 8.34986 | epsilon: 0.89
1100 episode | score: 18.16 | loss: 5.63799 | epsilon: 0.89
1110 episode | score: 18.43 | loss: 5.57864 | epsilon: 0.89
1120 episode | score: 18.24 | loss: 2.90261 | epsilon: 0.88
1130 episode | score: 18.07 | loss: 0.00538 | epsilon: 0.88
1140 episode | score: 17.99 | loss: 2.80372 | epsilon: 0.88
1150 episode | score: 17.85 | loss: 5.62797 | epsilon: 0.88
1160 episode | score: 17.95 | loss: 0.00818 | epsilon: 0.88
1170 episode | score: 18.57 | loss: 0.00491 | epsilon: 0.88
1180 episode | score: 18.79 | loss: 8.56808 | epsilon: 0.88
1190 episode | score: 18.56 | loss: 8.50586 | epsilon: 0.88
1200 episode | score: 18.23 | loss: 0.00808 | epsilon: 0.88
1210 episode | score: 18.05 | loss: 2.85385 | epsilon: 0.88
1220 episode | score: 17.97 | loss: 5.70195 | epsilon: 0.88
1230 episode | score: 17.95 | loss: 2.85955 | epsilon: 0.87
1240 episode | score: 18.17 | loss: 2.86349 | epsilon: 0.87
1250 episode | score: 18.33 | loss: 11.54866 | epsilon: 0.87
1260 episode | score: 18.13 | loss: 5.75267 | epsilon: 0.87
1270 episode | score: 18.45 | loss: 2.96663 | epsilon: 0.87
1280 episode | score: 18.34 | loss: 5.77269 | epsilon: 0.87
1290 episode | score: 17.96 | loss: 2.89654 | epsilon: 0.87
1300 episode | score: 18.46 | loss: 5.79573 | epsilon: 0.87
1310 episode | score: 19.10 | loss: 8.71980 | epsilon: 0.87
1320 episode | score: 18.99 | loss: 5.82877 | epsilon: 0.87
1330 episode | score: 18.83 | loss: 17.50505 | epsilon: 0.86
1340 episode | score: 18.75 | loss: 2.98708 | epsilon: 0.86
1350 episode | score: 19.14 | loss: 14.62348 | epsilon: 0.86
1360 episode | score: 19.40 | loss: 2.93229 | epsilon: 0.86
1370 episode | score: 19.44 | loss: 2.93479 | epsilon: 0.86
1380 episode | score: 19.30 | loss: 11.75331 | epsilon: 0.86
1390 episode | score: 19.28 | loss: 14.70683 | epsilon: 0.86
1400 episode | score: 18.95 | loss: 0.00352 | epsilon: 0.86
1410 episode | score: 19.21 | loss: 8.85258 | epsilon: 0.86
1420 episode | score: 19.30 | loss: 0.00278 | epsilon: 0.86
1430 episode | score: 19.38 | loss: 8.87771 | epsilon: 0.85
1440 episode | score: 19.35 | loss: 5.92932 | epsilon: 0.85
1450 episode | score: 19.08 | loss: 2.97153 | epsilon: 0.85
1460 episode | score: 19.06 | loss: 5.94298 | epsilon: 0.85
1470 episode | score: 19.18 | loss: 2.97856 | epsilon: 0.85
1480 episode | score: 18.78 | loss: 2.98331 | epsilon: 0.85
1490 episode | score: 18.97 | loss: 5.96519 | epsilon: 0.85
1500 episode | score: 19.23 | loss: 11.94259 | epsilon: 0.85
1510 episode | score: 19.06 | loss: 2.99527 | epsilon: 0.85
1520 episode | score: 18.95 | loss: 8.97578 | epsilon: 0.85
1530 episode | score: 18.94 | loss: 8.98557 | epsilon: 0.84
1540 episode | score: 18.61 | loss: 3.00326 | epsilon: 0.84
1550 episode | score: 18.53 | loss: 3.01685 | epsilon: 0.84
1560 episode | score: 18.45 | loss: 6.00948 | epsilon: 0.84
1570 episode | score: 18.56 | loss: 9.05805 | epsilon: 0.84
1580 episode | score: 18.43 | loss: 6.02052 | epsilon: 0.84
1590 episode | score: 18.76 | loss: 15.07742 | epsilon: 0.84
1600 episode | score: 18.67 | loss: 6.07100 | epsilon: 0.84
1610 episode | score: 18.48 | loss: 9.05911 | epsilon: 0.84
1620 episode | score: 18.05 | loss: 3.02874 | epsilon: 0.84
1630 episode | score: 18.06 | loss: 3.03662 | epsilon: 0.83
1640 episode | score: 18.58 | loss: 9.07355 | epsilon: 0.83
1650 episode | score: 19.02 | loss: 6.07616 | epsilon: 0.83
1660 episode | score: 19.12 | loss: 3.04548 | epsilon: 0.83
1670 episode | score: 18.86 | loss: 6.07305 | epsilon: 0.83
1680 episode | score: 18.97 | loss: 3.07253 | epsilon: 0.83
1690 episode | score: 19.30 | loss: 9.12667 | epsilon: 0.83
1700 episode | score: 19.05 | loss: 9.13674 | epsilon: 0.83
1710 episode | score: 19.53 | loss: 0.01119 | epsilon: 0.83
1720 episode | score: 19.83 | loss: 3.08237 | epsilon: 0.82
1730 episode | score: 19.71 | loss: 9.14660 | epsilon: 0.82
1740 episode | score: 19.24 | loss: 3.05619 | epsilon: 0.82
1750 episode | score: 19.36 | loss: 3.05594 | epsilon: 0.82
1760 episode | score: 19.10 | loss: 0.00675 | epsilon: 0.82
1770 episode | score: 19.15 | loss: 0.00677 | epsilon: 0.82
1780 episode | score: 19.48 | loss: 3.06263 | epsilon: 0.82
1790 episode | score: 19.97 | loss: 6.12699 | epsilon: 0.82
1800 episode | score: 20.27 | loss: 0.00621 | epsilon: 0.82
1810 episode | score: 20.57 | loss: 3.07184 | epsilon: 0.82
1820 episode | score: 20.23 | loss: 3.08096 | epsilon: 0.81
1830 episode | score: 20.47 | loss: 3.07454 | epsilon: 0.81
1840 episode | score: 20.82 | loss: 3.07580 | epsilon: 0.81
1850 episode | score: 20.28 | loss: 9.22777 | epsilon: 0.81
1860 episode | score: 20.10 | loss: 3.08129 | epsilon: 0.81
1870 episode | score: 19.82 | loss: 12.31084 | epsilon: 0.81
1880 episode | score: 19.66 | loss: 3.08502 | epsilon: 0.81
1890 episode | score: 19.35 | loss: 0.02378 | epsilon: 0.81
1900 episode | score: 19.57 | loss: 9.25159 | epsilon: 0.81
1910 episode | score: 19.09 | loss: 9.24817 | epsilon: 0.81
1920 episode | score: 19.10 | loss: 9.25443 | epsilon: 0.80
1930 episode | score: 19.06 | loss: 3.09218 | epsilon: 0.80
1940 episode | score: 19.40 | loss: 6.18039 | epsilon: 0.80
1950 episode | score: 19.26 | loss: 0.00924 | epsilon: 0.80
1960 episode | score: 19.10 | loss: 3.09235 | epsilon: 0.80
1970 episode | score: 19.67 | loss: 6.18624 | epsilon: 0.80
1980 episode | score: 20.26 | loss: 9.28721 | epsilon: 0.80
1990 episode | score: 20.33 | loss: 0.00461 | epsilon: 0.80
2000 episode | score: 20.28 | loss: 6.19539 | epsilon: 0.80
2010 episode | score: 19.94 | loss: 3.10212 | epsilon: 0.79
2020 episode | score: 19.68 | loss: 3.10332 | epsilon: 0.79
2030 episode | score: 19.64 | loss: 6.20889 | epsilon: 0.79
2040 episode | score: 19.24 | loss: 6.20206 | epsilon: 0.79
2050 episode | score: 19.18 | loss: 9.31015 | epsilon: 0.79
2060 episode | score: 19.25 | loss: 9.31285 | epsilon: 0.79
2070 episode | score: 19.50 | loss: 0.00406 | epsilon: 0.79
2080 episode | score: 19.22 | loss: 0.00279 | epsilon: 0.79
2090 episode | score: 18.89 | loss: 3.10977 | epsilon: 0.79
2100 episode | score: 19.48 | loss: 9.33218 | epsilon: 0.79
2110 episode | score: 19.78 | loss: 3.11489 | epsilon: 0.78
2120 episode | score: 19.62 | loss: 9.33434 | epsilon: 0.78
2130 episode | score: 19.35 | loss: 9.33581 | epsilon: 0.78
2140 episode | score: 19.35 | loss: 3.11527 | epsilon: 0.78
2150 episode | score: 19.26 | loss: 6.23155 | epsilon: 0.78
2160 episode | score: 18.65 | loss: 12.45930 | epsilon: 0.78
2170 episode | score: 18.55 | loss: 3.11717 | epsilon: 0.78
2180 episode | score: 18.57 | loss: 18.68809 | epsilon: 0.78
2190 episode | score: 18.25 | loss: 6.23152 | epsilon: 0.78
2200 episode | score: 18.46 | loss: 0.00764 | epsilon: 0.78
2210 episode | score: 18.21 | loss: 12.47190 | epsilon: 0.78
2220 episode | score: 17.96 | loss: 9.35763 | epsilon: 0.77
2230 episode | score: 17.55 | loss: 3.12468 | epsilon: 0.77
2240 episode | score: 17.25 | loss: 6.23413 | epsilon: 0.77
2250 episode | score: 17.19 | loss: 6.24260 | epsilon: 0.77
2260 episode | score: 16.89 | loss: 12.47800 | epsilon: 0.77
2270 episode | score: 17.43 | loss: 12.48314 | epsilon: 0.77
2280 episode | score: 17.72 | loss: 9.37022 | epsilon: 0.77
2290 episode | score: 18.50 | loss: 9.37153 | epsilon: 0.77
2300 episode | score: 18.59 | loss: 3.12854 | epsilon: 0.77
2310 episode | score: 18.27 | loss: 6.25224 | epsilon: 0.77
2320 episode | score: 17.77 | loss: 3.13790 | epsilon: 0.77
2330 episode | score: 17.57 | loss: 3.12656 | epsilon: 0.76
2340 episode | score: 18.07 | loss: 6.26200 | epsilon: 0.76
2350 episode | score: 18.19 | loss: 9.38009 | epsilon: 0.76
2360 episode | score: 17.97 | loss: 6.25426 | epsilon: 0.76
2370 episode | score: 17.67 | loss: 12.50365 | epsilon: 0.76
2380 episode | score: 18.08 | loss: 9.38369 | epsilon: 0.76
2390 episode | score: 18.38 | loss: 6.26156 | epsilon: 0.76
2400 episode | score: 17.96 | loss: 6.26625 | epsilon: 0.76
2410 episode | score: 18.04 | loss: 3.13514 | epsilon: 0.76
2420 episode | score: 18.31 | loss: 6.26911 | epsilon: 0.76
2430 episode | score: 18.41 | loss: 3.13792 | epsilon: 0.75
2440 episode | score: 18.22 | loss: 3.13709 | epsilon: 0.75
2450 episode | score: 18.05 | loss: 6.26101 | epsilon: 0.75
2460 episode | score: 18.60 | loss: 6.26974 | epsilon: 0.75
2470 episode | score: 18.38 | loss: 3.14062 | epsilon: 0.75
2480 episode | score: 18.40 | loss: 0.00316 | epsilon: 0.75
2490 episode | score: 18.46 | loss: 12.53411 | epsilon: 0.75
2500 episode | score: 18.44 | loss: 3.13964 | epsilon: 0.75
2510 episode | score: 19.37 | loss: 3.14332 | epsilon: 0.75
2520 episode | score: 19.03 | loss: 3.13930 | epsilon: 0.75
2530 episode | score: 19.13 | loss: 0.00592 | epsilon: 0.74
2540 episode | score: 19.06 | loss: 6.27600 | epsilon: 0.74
2550 episode | score: 18.78 | loss: 6.28018 | epsilon: 0.74
2560 episode | score: 18.28 | loss: 9.41255 | epsilon: 0.74
2570 episode | score: 18.72 | loss: 3.14037 | epsilon: 0.74
2580 episode | score: 18.47 | loss: 9.41895 | epsilon: 0.74
2590 episode | score: 18.06 | loss: 6.27833 | epsilon: 0.74
2600 episode | score: 18.59 | loss: 3.14061 | epsilon: 0.74
2610 episode | score: 18.82 | loss: 9.42020 | epsilon: 0.74
2620 episode | score: 19.00 | loss: 0.00487 | epsilon: 0.74
2630 episode | score: 18.67 | loss: 3.14276 | epsilon: 0.73
2640 episode | score: 18.52 | loss: 6.28494 | epsilon: 0.73
2650 episode | score: 18.24 | loss: 0.00571 | epsilon: 0.73
2660 episode | score: 18.27 | loss: 21.97940 | epsilon: 0.73
2670 episode | score: 18.81 | loss: 9.42491 | epsilon: 0.73
2680 episode | score: 18.97 | loss: 3.14632 | epsilon: 0.73
2690 episode | score: 18.38 | loss: 6.28696 | epsilon: 0.73
2700 episode | score: 18.47 | loss: 3.14889 | epsilon: 0.73
2710 episode | score: 18.21 | loss: 9.42001 | epsilon: 0.73
2720 episode | score: 18.60 | loss: 6.28494 | epsilon: 0.73
2730 episode | score: 18.43 | loss: 12.57206 | epsilon: 0.73
2740 episode | score: 18.31 | loss: 6.29218 | epsilon: 0.72
2750 episode | score: 17.87 | loss: 6.29272 | epsilon: 0.72
2760 episode | score: 17.85 | loss: 0.00331 | epsilon: 0.72
2770 episode | score: 17.61 | loss: 3.14544 | epsilon: 0.72
2780 episode | score: 17.30 | loss: 0.00672 | epsilon: 0.72
2790 episode | score: 17.22 | loss: 15.71600 | epsilon: 0.72
2800 episode | score: 17.20 | loss: 6.29358 | epsilon: 0.72
2810 episode | score: 16.78 | loss: 9.43077 | epsilon: 0.72
2820 episode | score: 17.16 | loss: 3.14776 | epsilon: 0.72
2830 episode | score: 17.53 | loss: 9.43985 | epsilon: 0.72
2840 episode | score: 17.76 | loss: 12.56902 | epsilon: 0.72
2850 episode | score: 17.62 | loss: 3.14094 | epsilon: 0.71
2860 episode | score: 17.62 | loss: 3.14393 | epsilon: 0.71
2870 episode | score: 18.29 | loss: 6.30926 | epsilon: 0.71
2880 episode | score: 18.21 | loss: 9.44689 | epsilon: 0.71
2890 episode | score: 18.06 | loss: 6.30270 | epsilon: 0.71
2900 episode | score: 18.15 | loss: 15.74220 | epsilon: 0.71
2910 episode | score: 17.70 | loss: 9.44579 | epsilon: 0.71
2920 episode | score: 17.61 | loss: 6.29562 | epsilon: 0.71
2930 episode | score: 17.73 | loss: 3.15687 | epsilon: 0.71
2940 episode | score: 17.59 | loss: 6.30051 | epsilon: 0.71
2950 episode | score: 17.43 | loss: 15.73594 | epsilon: 0.71
2960 episode | score: 17.28 | loss: 12.58720 | epsilon: 0.70
2970 episode | score: 17.16 | loss: 9.44668 | epsilon: 0.70
2980 episode | score: 17.06 | loss: 0.00676 | epsilon: 0.70
2990 episode | score: 16.98 | loss: 3.15048 | epsilon: 0.70
3000 episode | score: 17.24 | loss: 3.15229 | epsilon: 0.70
3010 episode | score: 17.29 | loss: 6.29739 | epsilon: 0.70
3020 episode | score: 17.13 | loss: 3.15035 | epsilon: 0.70
3030 episode | score: 17.35 | loss: 6.29998 | epsilon: 0.70
3040 episode | score: 17.90 | loss: 0.00502 | epsilon: 0.70
3050 episode | score: 18.25 | loss: 6.31061 | epsilon: 0.70
3060 episode | score: 18.05 | loss: 3.15666 | epsilon: 0.69
3070 episode | score: 18.24 | loss: 6.30491 | epsilon: 0.69
3080 episode | score: 17.85 | loss: 3.16216 | epsilon: 0.69
3090 episode | score: 17.73 | loss: 9.45142 | epsilon: 0.69
3100 episode | score: 17.53 | loss: 6.31960 | epsilon: 0.69
3110 episode | score: 18.00 | loss: 15.75621 | epsilon: 0.69
3120 episode | score: 17.85 | loss: 3.15482 | epsilon: 0.69
3130 episode | score: 18.43 | loss: 6.30591 | epsilon: 0.69
3140 episode | score: 18.24 | loss: 0.01061 | epsilon: 0.69
3150 episode | score: 17.96 | loss: 12.60368 | epsilon: 0.69
3160 episode | score: 18.15 | loss: 3.15800 | epsilon: 0.69
3170 episode | score: 18.58 | loss: 0.01856 | epsilon: 0.68
3180 episode | score: 18.60 | loss: 6.31372 | epsilon: 0.68
3190 episode | score: 18.42 | loss: 3.15785 | epsilon: 0.68
3200 episode | score: 18.60 | loss: 9.45161 | epsilon: 0.68
3210 episode | score: 19.01 | loss: 0.00908 | epsilon: 0.68
3220 episode | score: 18.54 | loss: 6.30221 | epsilon: 0.68
3230 episode | score: 18.51 | loss: 9.44878 | epsilon: 0.68
3240 episode | score: 18.07 | loss: 18.89764 | epsilon: 0.68
3250 episode | score: 18.87 | loss: 3.16419 | epsilon: 0.68
3260 episode | score: 18.81 | loss: 3.16520 | epsilon: 0.68
3270 episode | score: 18.61 | loss: 0.01403 | epsilon: 0.67
3280 episode | score: 18.59 | loss: 6.30388 | epsilon: 0.67
3290 episode | score: 18.27 | loss: 12.60690 | epsilon: 0.67
3300 episode | score: 18.19 | loss: 0.01319 | epsilon: 0.67
3310 episode | score: 18.48 | loss: 3.16328 | epsilon: 0.67
3320 episode | score: 18.40 | loss: 6.31315 | epsilon: 0.67
3330 episode | score: 17.93 | loss: 3.15536 | epsilon: 0.67
3340 episode | score: 17.61 | loss: 6.30793 | epsilon: 0.67
3350 episode | score: 17.77 | loss: 3.16480 | epsilon: 0.67
3360 episode | score: 17.48 | loss: 6.31559 | epsilon: 0.67
3370 episode | score: 17.51 | loss: 9.45147 | epsilon: 0.67
3380 episode | score: 18.12 | loss: 3.15603 | epsilon: 0.66
3390 episode | score: 18.11 | loss: 3.16311 | epsilon: 0.66
3400 episode | score: 18.04 | loss: 3.16467 | epsilon: 0.66
3410 episode | score: 18.13 | loss: 3.16140 | epsilon: 0.66
3420 episode | score: 17.61 | loss: 12.63038 | epsilon: 0.66
3430 episode | score: 17.62 | loss: 3.16160 | epsilon: 0.66
3440 episode | score: 17.59 | loss: 12.62357 | epsilon: 0.66
3450 episode | score: 17.54 | loss: 6.31520 | epsilon: 0.66
3460 episode | score: 17.43 | loss: 0.01457 | epsilon: 0.66
3470 episode | score: 17.80 | loss: 0.00910 | epsilon: 0.66
3480 episode | score: 17.96 | loss: 3.16531 | epsilon: 0.65
3490 episode | score: 17.92 | loss: 6.31794 | epsilon: 0.65
3500 episode | score: 17.92 | loss: 0.01204 | epsilon: 0.65
3510 episode | score: 18.02 | loss: 6.31085 | epsilon: 0.65
3520 episode | score: 17.88 | loss: 6.33048 | epsilon: 0.65
3530 episode | score: 17.73 | loss: 12.62680 | epsilon: 0.65
3540 episode | score: 17.50 | loss: 6.32185 | epsilon: 0.65
3550 episode | score: 17.25 | loss: 12.58677 | epsilon: 0.65
3560 episode | score: 17.67 | loss: 3.16621 | epsilon: 0.65
3570 episode | score: 17.79 | loss: 0.01223 | epsilon: 0.65
3580 episode | score: 17.51 | loss: 15.74155 | epsilon: 0.65
3590 episode | score: 17.40 | loss: 0.02203 | epsilon: 0.64
3600 episode | score: 17.85 | loss: 12.60177 | epsilon: 0.64
3610 episode | score: 17.76 | loss: 6.31547 | epsilon: 0.64
3620 episode | score: 17.93 | loss: 6.31510 | epsilon: 0.64
3630 episode | score: 17.78 | loss: 0.01323 | epsilon: 0.64
3640 episode | score: 17.34 | loss: 15.77795 | epsilon: 0.64
3650 episode | score: 17.48 | loss: 3.16147 | epsilon: 0.64
3660 episode | score: 16.99 | loss: 6.30934 | epsilon: 0.64
3670 episode | score: 17.07 | loss: 9.45728 | epsilon: 0.64
3680 episode | score: 17.36 | loss: 0.02633 | epsilon: 0.64
3690 episode | score: 17.66 | loss: 6.31181 | epsilon: 0.64
3700 episode | score: 17.89 | loss: 9.45509 | epsilon: 0.63
3710 episode | score: 17.58 | loss: 0.01186 | epsilon: 0.63
3720 episode | score: 17.74 | loss: 15.74388 | epsilon: 0.63
3730 episode | score: 17.58 | loss: 12.62224 | epsilon: 0.63
3740 episode | score: 17.45 | loss: 6.31732 | epsilon: 0.63
3750 episode | score: 17.57 | loss: 3.15965 | epsilon: 0.63
3760 episode | score: 17.43 | loss: 6.32369 | epsilon: 0.63
3770 episode | score: 17.40 | loss: 3.16947 | epsilon: 0.63
3780 episode | score: 16.88 | loss: 3.14581 | epsilon: 0.63
3790 episode | score: 17.06 | loss: 6.31507 | epsilon: 0.63
3800 episode | score: 16.86 | loss: 0.00963 | epsilon: 0.63
3810 episode | score: 17.42 | loss: 3.16385 | epsilon: 0.62
3820 episode | score: 17.07 | loss: 3.16387 | epsilon: 0.62
3830 episode | score: 16.84 | loss: 9.47013 | epsilon: 0.62
3840 episode | score: 16.68 | loss: 3.16822 | epsilon: 0.62
3850 episode | score: 16.86 | loss: 3.16896 | epsilon: 0.62
3860 episode | score: 16.78 | loss: 3.17045 | epsilon: 0.62
3870 episode | score: 16.73 | loss: 3.17154 | epsilon: 0.62
3880 episode | score: 16.66 | loss: 3.18097 | epsilon: 0.62
3890 episode | score: 16.59 | loss: 12.60041 | epsilon: 0.62
3900 episode | score: 16.41 | loss: 6.31654 | epsilon: 0.62
3910 episode | score: 16.43 | loss: 0.03115 | epsilon: 0.62
3920 episode | score: 16.56 | loss: 3.15377 | epsilon: 0.62
3930 episode | score: 16.16 | loss: 3.17004 | epsilon: 0.61
3940 episode | score: 15.99 | loss: 6.29337 | epsilon: 0.61
3950 episode | score: 15.96 | loss: 6.31700 | epsilon: 0.61
3960 episode | score: 16.47 | loss: 6.31952 | epsilon: 0.61
3970 episode | score: 16.95 | loss: 9.46796 | epsilon: 0.61
3980 episode | score: 17.81 | loss: 3.17575 | epsilon: 0.61
3990 episode | score: 17.69 | loss: 12.59958 | epsilon: 0.61
4000 episode | score: 17.64 | loss: 3.17269 | epsilon: 0.61
4010 episode | score: 17.60 | loss: 3.17638 | epsilon: 0.61
4020 episode | score: 17.84 | loss: 3.16177 | epsilon: 0.61
4030 episode | score: 17.97 | loss: 6.32101 | epsilon: 0.60
4040 episode | score: 18.00 | loss: 3.17756 | epsilon: 0.60
4050 episode | score: 17.91 | loss: 0.00974 | epsilon: 0.60
4060 episode | score: 17.88 | loss: 6.31139 | epsilon: 0.60
4070 episode | score: 17.94 | loss: 9.47001 | epsilon: 0.60
4080 episode | score: 17.90 | loss: 9.45579 | epsilon: 0.60
4090 episode | score: 18.33 | loss: 12.64620 | epsilon: 0.60
4100 episode | score: 18.37 | loss: 9.46733 | epsilon: 0.60
4110 episode | score: 19.01 | loss: 3.16264 | epsilon: 0.60
4120 episode | score: 18.98 | loss: 3.17725 | epsilon: 0.60
