state size: 2
action size: 2
0 episode | score: 13.00 | loss: 0.00000 | epsilon: 1.00
10 episode | score: 14.02 | loss: 0.00000 | epsilon: 1.00
20 episode | score: 14.73 | loss: 0.00000 | epsilon: 1.00
30 episode | score: 15.92 | loss: 0.00000 | epsilon: 1.00
40 episode | score: 15.96 | loss: 0.00000 | epsilon: 1.00
50 episode | score: 16.46 | loss: 0.13412 | epsilon: 0.99
60 episode | score: 16.51 | loss: 0.17724 | epsilon: 0.98
70 episode | score: 17.29 | loss: 0.16896 | epsilon: 0.97
80 episode | score: 17.70 | loss: 0.41262 | epsilon: 0.96
90 episode | score: 17.56 | loss: 0.22718 | epsilon: 0.95
100 episode | score: 17.94 | loss: 0.43956 | epsilon: 0.94
110 episode | score: 18.68 | loss: 0.29679 | epsilon: 0.93
120 episode | score: 18.87 | loss: 0.70058 | epsilon: 0.91
130 episode | score: 19.02 | loss: 0.38860 | epsilon: 0.90
140 episode | score: 19.24 | loss: 0.57567 | epsilon: 0.89
150 episode | score: 19.38 | loss: 0.06872 | epsilon: 0.88
160 episode | score: 20.13 | loss: 0.65911 | epsilon: 0.87
170 episode | score: 20.91 | loss: 0.71430 | epsilon: 0.85
180 episode | score: 21.21 | loss: 0.27378 | epsilon: 0.84
190 episode | score: 21.18 | loss: 1.06183 | epsilon: 0.83
200 episode | score: 21.78 | loss: 0.30653 | epsilon: 0.82
210 episode | score: 21.66 | loss: 1.17578 | epsilon: 0.80
220 episode | score: 21.78 | loss: 0.61790 | epsilon: 0.79
230 episode | score: 21.31 | loss: 0.95023 | epsilon: 0.78
240 episode | score: 20.91 | loss: 0.42723 | epsilon: 0.77
250 episode | score: 20.58 | loss: 1.28610 | epsilon: 0.77
260 episode | score: 20.89 | loss: 1.35700 | epsilon: 0.75
270 episode | score: 20.84 | loss: 1.36850 | epsilon: 0.74
280 episode | score: 20.81 | loss: 1.06117 | epsilon: 0.73
290 episode | score: 20.98 | loss: 2.16695 | epsilon: 0.72
300 episode | score: 20.73 | loss: 1.11663 | epsilon: 0.71
310 episode | score: 20.45 | loss: 1.14645 | epsilon: 0.70
320 episode | score: 20.23 | loss: 2.28980 | epsilon: 0.69
330 episode | score: 19.98 | loss: 3.50134 | epsilon: 0.68
340 episode | score: 19.44 | loss: 1.23497 | epsilon: 0.67
350 episode | score: 19.34 | loss: 0.85413 | epsilon: 0.66
360 episode | score: 18.96 | loss: 1.25231 | epsilon: 0.66
370 episode | score: 18.96 | loss: 1.27163 | epsilon: 0.65
380 episode | score: 18.99 | loss: 1.28957 | epsilon: 0.64
390 episode | score: 18.85 | loss: 1.32806 | epsilon: 0.63
400 episode | score: 18.81 | loss: 0.90742 | epsilon: 0.62
410 episode | score: 18.47 | loss: 2.28842 | epsilon: 0.61
420 episode | score: 18.45 | loss: 1.39710 | epsilon: 0.60
430 episode | score: 18.10 | loss: 2.32954 | epsilon: 0.59
440 episode | score: 17.64 | loss: 3.32580 | epsilon: 0.58
450 episode | score: 17.69 | loss: 1.95094 | epsilon: 0.57
460 episode | score: 17.74 | loss: 2.87828 | epsilon: 0.57
470 episode | score: 17.54 | loss: 2.41237 | epsilon: 0.56
480 episode | score: 17.48 | loss: 0.99504 | epsilon: 0.55
490 episode | score: 17.15 | loss: 2.93406 | epsilon: 0.54
500 episode | score: 16.71 | loss: 2.54277 | epsilon: 0.53
510 episode | score: 16.43 | loss: 2.99950 | epsilon: 0.53
520 episode | score: 16.12 | loss: 2.11067 | epsilon: 0.52
530 episode | score: 16.13 | loss: 1.02626 | epsilon: 0.51
540 episode | score: 15.83 | loss: 1.64105 | epsilon: 0.50
550 episode | score: 15.49 | loss: 2.58873 | epsilon: 0.50
560 episode | score: 15.30 | loss: 2.68318 | epsilon: 0.49
570 episode | score: 14.98 | loss: 2.71049 | epsilon: 0.48
580 episode | score: 15.33 | loss: 3.70529 | epsilon: 0.47
590 episode | score: 15.11 | loss: 3.71711 | epsilon: 0.47
600 episode | score: 14.81 | loss: 1.82818 | epsilon: 0.46
610 episode | score: 14.73 | loss: 3.24289 | epsilon: 0.45
620 episode | score: 14.43 | loss: 2.71338 | epsilon: 0.45
630 episode | score: 14.29 | loss: 3.33581 | epsilon: 0.44
640 episode | score: 14.16 | loss: 2.76468 | epsilon: 0.43
650 episode | score: 13.81 | loss: 3.30513 | epsilon: 0.43
660 episode | score: 13.54 | loss: 4.43389 | epsilon: 0.42
670 episode | score: 13.29 | loss: 3.99008 | epsilon: 0.41
680 episode | score: 13.18 | loss: 2.81293 | epsilon: 0.41
690 episode | score: 13.07 | loss: 3.38670 | epsilon: 0.40
700 episode | score: 13.00 | loss: 4.56934 | epsilon: 0.39
710 episode | score: 13.03 | loss: 4.02525 | epsilon: 0.39
720 episode | score: 12.83 | loss: 6.27667 | epsilon: 0.38
730 episode | score: 12.95 | loss: 3.53460 | epsilon: 0.37
740 episode | score: 13.00 | loss: 2.89959 | epsilon: 0.37
750 episode | score: 12.76 | loss: 5.82479 | epsilon: 0.36
760 episode | score: 12.81 | loss: 1.21429 | epsilon: 0.35
770 episode | score: 13.00 | loss: 4.12637 | epsilon: 0.35
780 episode | score: 12.80 | loss: 3.53217 | epsilon: 0.34
790 episode | score: 12.60 | loss: 2.98331 | epsilon: 0.33
800 episode | score: 12.46 | loss: 2.97365 | epsilon: 0.33
810 episode | score: 12.16 | loss: 2.40442 | epsilon: 0.32
820 episode | score: 12.03 | loss: 3.63736 | epsilon: 0.32
830 episode | score: 11.85 | loss: 4.25285 | epsilon: 0.31
840 episode | score: 11.77 | loss: 3.02981 | epsilon: 0.31
850 episode | score: 11.58 | loss: 5.46104 | epsilon: 0.30
860 episode | score: 11.54 | loss: 4.90286 | epsilon: 0.29
870 episode | score: 11.41 | loss: 5.52590 | epsilon: 0.29
880 episode | score: 11.22 | loss: 5.59553 | epsilon: 0.28
890 episode | score: 11.22 | loss: 3.75982 | epsilon: 0.28
900 episode | score: 11.14 | loss: 3.10042 | epsilon: 0.27
910 episode | score: 10.99 | loss: 5.57656 | epsilon: 0.27
920 episode | score: 10.89 | loss: 7.45730 | epsilon: 0.26
930 episode | score: 11.52 | loss: 6.90541 | epsilon: 0.25
940 episode | score: 11.44 | loss: 6.94224 | epsilon: 0.25
