state size: 2
action size: 2
0 episode | score: 24.00 | loss: 0.00000 | epsilon: 1.00
2550 episode | score: 19.31 | loss: 6.27146 | epsilon: 0.01
2560 episode | score: 18.78 | loss: 6.01743 | epsilon: 0.01
2570 episode | score: 18.67 | loss: 7.80916 | epsilon: 0.01
2580 episode | score: 19.56 | loss: 6.48582 | epsilon: 0.01
2590 episode | score: 19.73 | loss: 7.47371 | epsilon: 0.01
2600 episode | score: 18.84 | loss: 6.75929 | epsilon: 0.01
2610 episode | score: 18.60 | loss: 6.01943 | epsilon: 0.01
2620 episode | score: 17.66 | loss: 4.61525 | epsilon: 0.01
2630 episode | score: 16.88 | loss: 4.97888 | epsilon: 0.01
2640 episode | score: 16.14 | loss: 3.70091 | epsilon: 0.01
2650 episode | score: 16.65 | loss: 4.65156 | epsilon: 0.01
2660 episode | score: 17.46 | loss: 4.94793 | epsilon: 0.01
2670 episode | score: 17.95 | loss: 7.41546 | epsilon: 0.01
2680 episode | score: 19.49 | loss: 6.14599 | epsilon: 0.01
2690 episode | score: 19.96 | loss: 6.28073 | epsilon: 0.01
2700 episode | score: 20.30 | loss: 7.24012 | epsilon: 0.01
2710 episode | score: 20.86 | loss: 6.94114 | epsilon: 0.01
2720 episode | score: 20.17 | loss: 6.29834 | epsilon: 0.01
2730 episode | score: 19.39 | loss: 6.31008 | epsilon: 0.01
2740 episode | score: 18.35 | loss: 5.70382 | epsilon: 0.01
2750 episode | score: 17.45 | loss: 6.04096 | epsilon: 0.01
2760 episode | score: 16.72 | loss: 5.85616 | epsilon: 0.01
2770 episode | score: 16.71 | loss: 3.93343 | epsilon: 0.01
2780 episode | score: 16.63 | loss: 3.61375 | epsilon: 0.01
2790 episode | score: 16.70 | loss: 6.15576 | epsilon: 0.01
2800 episode | score: 16.10 | loss: 3.80339 | epsilon: 0.01
2810 episode | score: 15.82 | loss: 2.29884 | epsilon: 0.01
2820 episode | score: 15.54 | loss: 3.30943 | epsilon: 0.01
2830 episode | score: 16.07 | loss: 2.47313 | epsilon: 0.01
2840 episode | score: 15.65 | loss: 3.04245 | epsilon: 0.01
2850 episode | score: 15.62 | loss: 2.61474 | epsilon: 0.01
2860 episode | score: 15.96 | loss: 2.40802 | epsilon: 0.01
2870 episode | score: 16.15 | loss: 2.18075 | epsilon: 0.01
2880 episode | score: 15.52 | loss: 3.58977 | epsilon: 0.01
2890 episode | score: 15.28 | loss: 1.60779 | epsilon: 0.01
2900 episode | score: 15.37 | loss: 2.31875 | epsilon: 0.01
2910 episode | score: 15.65 | loss: 2.47463 | epsilon: 0.01
2920 episode | score: 15.73 | loss: 3.43714 | epsilon: 0.01
2930 episode | score: 16.30 | loss: 3.46184 | epsilon: 0.01
2940 episode | score: 16.53 | loss: 3.07457 | epsilon: 0.01
2950 episode | score: 17.51 | loss: 3.61896 | epsilon: 0.01
2960 episode | score: 18.94 | loss: 2.95022 | epsilon: 0.01
2970 episode | score: 18.91 | loss: 4.22092 | epsilon: 0.01
2980 episode | score: 18.81 | loss: 4.41687 | epsilon: 0.01
2990 episode | score: 19.64 | loss: 4.46429 | epsilon: 0.01
3000 episode | score: 19.39 | loss: 5.89300 | epsilon: 0.01
3010 episode | score: 19.01 | loss: 4.71377 | epsilon: 0.01
3020 episode | score: 18.35 | loss: 4.98078 | epsilon: 0.01
3030 episode | score: 17.63 | loss: 4.15837 | epsilon: 0.01
3040 episode | score: 17.13 | loss: 4.85857 | epsilon: 0.01
3050 episode | score: 16.74 | loss: 4.66696 | epsilon: 0.01
3060 episode | score: 16.19 | loss: 6.04521 | epsilon: 0.01
3070 episode | score: 15.65 | loss: 5.85575 | epsilon: 0.01
3080 episode | score: 15.29 | loss: 5.54920 | epsilon: 0.01
3090 episode | score: 14.97 | loss: 3.87241 | epsilon: 0.01
3100 episode | score: 14.75 | loss: 2.87152 | epsilon: 0.01
3110 episode | score: 14.46 | loss: 2.80479 | epsilon: 0.01
3120 episode | score: 14.55 | loss: 3.82615 | epsilon: 0.01
3130 episode | score: 15.16 | loss: 3.67835 | epsilon: 0.01
3140 episode | score: 15.50 | loss: 4.73553 | epsilon: 0.01
3150 episode | score: 15.37 | loss: 3.26157 | epsilon: 0.01
3160 episode | score: 14.97 | loss: 8.52820 | epsilon: 0.01
3170 episode | score: 14.55 | loss: 6.54414 | epsilon: 0.01
3180 episode | score: 14.20 | loss: 5.52645 | epsilon: 0.01
3190 episode | score: 14.37 | loss: 6.17655 | epsilon: 0.01
3200 episode | score: 15.78 | loss: 7.02334 | epsilon: 0.01
3210 episode | score: 17.81 | loss: 5.02957 | epsilon: 0.01
3220 episode | score: 17.92 | loss: 5.39712 | epsilon: 0.01
3230 episode | score: 18.87 | loss: 5.35649 | epsilon: 0.01
3240 episode | score: 18.80 | loss: 6.85483 | epsilon: 0.01
3250 episode | score: 19.35 | loss: 7.47824 | epsilon: 0.01
3260 episode | score: 21.09 | loss: 6.31137 | epsilon: 0.01
3270 episode | score: 22.93 | loss: 6.20227 | epsilon: 0.01
3280 episode | score: 23.06 | loss: 5.16182 | epsilon: 0.01
3290 episode | score: 23.23 | loss: 4.80989 | epsilon: 0.01
3300 episode | score: 23.22 | loss: 3.99829 | epsilon: 0.01
3310 episode | score: 27.88 | loss: 4.40205 | epsilon: 0.01
3320 episode | score: 30.69 | loss: 4.90692 | epsilon: 0.01
3330 episode | score: 39.93 | loss: 3.85403 | epsilon: 0.01
3340 episode | score: 44.49 | loss: 3.19129 | epsilon: 0.01
3350 episode | score: 48.02 | loss: 3.49220 | epsilon: 0.01
3360 episode | score: 48.66 | loss: 3.35829 | epsilon: 0.01
3370 episode | score: 53.49 | loss: 2.98076 | epsilon: 0.01
3380 episode | score: 61.44 | loss: 2.22909 | epsilon: 0.01
3390 episode | score: 64.87 | loss: 3.54878 | epsilon: 0.01
3400 episode | score: 69.24 | loss: 1.55769 | epsilon: 0.01
3410 episode | score: 72.13 | loss: 1.98510 | epsilon: 0.01
3420 episode | score: 79.43 | loss: 1.44224 | epsilon: 0.01
3430 episode | score: 81.87 | loss: 1.28924 | epsilon: 0.01
3440 episode | score: 85.15 | loss: 1.22512 | epsilon: 0.01
3450 episode | score: 87.14 | loss: 1.22266 | epsilon: 0.01
3460 episode | score: 87.16 | loss: 1.43486 | epsilon: 0.01
3470 episode | score: 84.97 | loss: 1.60096 | epsilon: 0.01
3480 episode | score: 83.08 | loss: 1.25556 | epsilon: 0.01
3490 episode | score: 81.91 | loss: 1.23625 | epsilon: 0.01
3500 episode | score: 80.55 | loss: 1.89560 | epsilon: 0.01
3510 episode | score: 76.40 | loss: 1.46151 | epsilon: 0.01
3520 episode | score: 71.73 | loss: 0.94162 | epsilon: 0.01
3530 episode | score: 69.38 | loss: 1.25053 | epsilon: 0.01
3540 episode | score: 65.57 | loss: 1.29855 | epsilon: 0.01
3550 episode | score: 61.29 | loss: 3.30587 | epsilon: 0.01
3560 episode | score: 58.93 | loss: 3.43889 | epsilon: 0.01
3570 episode | score: 55.11 | loss: 1.86429 | epsilon: 0.01
3580 episode | score: 51.97 | loss: 1.79596 | epsilon: 0.01
3590 episode | score: 49.31 | loss: 1.48785 | epsilon: 0.01
3600 episode | score: 46.18 | loss: 2.90925 | epsilon: 0.01
3610 episode | score: 43.32 | loss: 0.91803 | epsilon: 0.01
3620 episode | score: 41.40 | loss: 3.12047 | epsilon: 0.01
3630 episode | score: 40.06 | loss: 2.23344 | epsilon: 0.01
3640 episode | score: 37.94 | loss: 3.68160 | epsilon: 0.01
3650 episode | score: 36.81 | loss: 5.00901 | epsilon: 0.01
3660 episode | score: 37.34 | loss: 3.24701 | epsilon: 0.01
3670 episode | score: 41.38 | loss: 5.24627 | epsilon: 0.01
3680 episode | score: 44.34 | loss: 5.82339 | epsilon: 0.01
3690 episode | score: 45.58 | loss: 6.13148 | epsilon: 0.01
3700 episode | score: 46.91 | loss: 6.58173 | epsilon: 0.01
3710 episode | score: 47.60 | loss: 6.16955 | epsilon: 0.01
3720 episode | score: 46.84 | loss: 6.58831 | epsilon: 0.01
3730 episode | score: 46.01 | loss: 6.87377 | epsilon: 0.01
3740 episode | score: 46.04 | loss: 6.45123 | epsilon: 0.01
3750 episode | score: 44.96 | loss: 9.61511 | epsilon: 0.01
3760 episode | score: 47.74 | loss: 7.37547 | epsilon: 0.01
3770 episode | score: 45.90 | loss: 7.37257 | epsilon: 0.01
3780 episode | score: 43.23 | loss: 8.21453 | epsilon: 0.01
3790 episode | score: 45.94 | loss: 5.36765 | epsilon: 0.01
3800 episode | score: 45.23 | loss: 6.36421 | epsilon: 0.01
3810 episode | score: 45.41 | loss: 8.63802 | epsilon: 0.01
3820 episode | score: 45.85 | loss: 8.08384 | epsilon: 0.01
3830 episode | score: 45.77 | loss: 6.89240 | epsilon: 0.01
3840 episode | score: 46.26 | loss: 5.86152 | epsilon: 0.01
3850 episode | score: 43.13 | loss: 5.68942 | epsilon: 0.01
3860 episode | score: 40.31 | loss: 7.42281 | epsilon: 0.01
3870 episode | score: 37.56 | loss: 7.40871 | epsilon: 0.01
3880 episode | score: 35.43 | loss: 9.32059 | epsilon: 0.01
3890 episode | score: 33.88 | loss: 6.05905 | epsilon: 0.01
3900 episode | score: 31.94 | loss: 5.14073 | epsilon: 0.01
3910 episode | score: 29.97 | loss: 8.73476 | epsilon: 0.01
3920 episode | score: 28.15 | loss: 9.08047 | epsilon: 0.01
3930 episode | score: 27.00 | loss: 7.02473 | epsilon: 0.01
3940 episode | score: 26.17 | loss: 8.39850 | epsilon: 0.01
3950 episode | score: 25.38 | loss: 6.52354 | epsilon: 0.01
3960 episode | score: 24.43 | loss: 7.46957 | epsilon: 0.01
3970 episode | score: 24.02 | loss: 5.72897 | epsilon: 0.01
3980 episode | score: 23.28 | loss: 5.29674 | epsilon: 0.01
3990 episode | score: 22.47 | loss: 6.52085 | epsilon: 0.01
4000 episode | score: 22.81 | loss: 4.87965 | epsilon: 0.01
4010 episode | score: 22.81 | loss: 4.27939 | epsilon: 0.01
4020 episode | score: 22.25 | loss: 3.14689 | epsilon: 0.01
4030 episode | score: 22.46 | loss: 2.94214 | epsilon: 0.01
4040 episode | score: 22.22 | loss: 4.49915 | epsilon: 0.01
4050 episode | score: 21.91 | loss: 4.89081 | epsilon: 0.01
4060 episode | score: 21.67 | loss: 3.82736 | epsilon: 0.01
4070 episode | score: 22.57 | loss: 2.85118 | epsilon: 0.01
4080 episode | score: 22.42 | loss: 5.31526 | epsilon: 0.01
4090 episode | score: 22.16 | loss: 4.89788 | epsilon: 0.01
4100 episode | score: 22.08 | loss: 4.39755 | epsilon: 0.01
4110 episode | score: 22.25 | loss: 4.96605 | epsilon: 0.01
4120 episode | score: 21.95 | loss: 4.98549 | epsilon: 0.01
