state size: 2
action size: 2
0 episode | score: 32.00 | loss: 0.00000 | epsilon: 1.00
1730 episode | score: 11.77 | loss: 0.88685 | epsilon: 0.01
1740 episode | score: 11.90 | loss: 0.88916 | epsilon: 0.01
1750 episode | score: 12.28 | loss: 0.95891 | epsilon: 0.01
1760 episode | score: 12.28 | loss: 0.60244 | epsilon: 0.01
1770 episode | score: 12.42 | loss: 1.05859 | epsilon: 0.01
1780 episode | score: 12.41 | loss: 0.88960 | epsilon: 0.01
1790 episode | score: 12.75 | loss: 0.99766 | epsilon: 0.01
1800 episode | score: 12.56 | loss: 0.96252 | epsilon: 0.01
1810 episode | score: 12.29 | loss: 0.77769 | epsilon: 0.01
1820 episode | score: 12.39 | loss: 0.91635 | epsilon: 0.01
1830 episode | score: 12.17 | loss: 0.78194 | epsilon: 0.01
1840 episode | score: 13.06 | loss: 0.98255 | epsilon: 0.01
1850 episode | score: 13.10 | loss: 1.37444 | epsilon: 0.01
1860 episode | score: 13.32 | loss: 1.09517 | epsilon: 0.01
1870 episode | score: 13.21 | loss: 1.96412 | epsilon: 0.01
1880 episode | score: 14.08 | loss: 1.30389 | epsilon: 0.01
1890 episode | score: 13.73 | loss: 1.44471 | epsilon: 0.01
1900 episode | score: 13.95 | loss: 1.81921 | epsilon: 0.01
1910 episode | score: 13.97 | loss: 2.04081 | epsilon: 0.01
1920 episode | score: 14.19 | loss: 1.64978 | epsilon: 0.01
1930 episode | score: 14.05 | loss: 1.40238 | epsilon: 0.01
1940 episode | score: 14.02 | loss: 1.32014 | epsilon: 0.01
1950 episode | score: 15.46 | loss: 1.23847 | epsilon: 0.01
1960 episode | score: 16.41 | loss: 2.55186 | epsilon: 0.01
1970 episode | score: 16.69 | loss: 1.76670 | epsilon: 0.01
1980 episode | score: 18.69 | loss: 2.66580 | epsilon: 0.01
1990 episode | score: 20.21 | loss: 2.87613 | epsilon: 0.01
2000 episode | score: 21.89 | loss: 3.38881 | epsilon: 0.01
2010 episode | score: 22.92 | loss: 2.49928 | epsilon: 0.01
2020 episode | score: 23.21 | loss: 1.91379 | epsilon: 0.01
2030 episode | score: 22.92 | loss: 1.82262 | epsilon: 0.01
2040 episode | score: 22.26 | loss: 1.82696 | epsilon: 0.01
2050 episode | score: 21.50 | loss: 3.08343 | epsilon: 0.01
2060 episode | score: 20.34 | loss: 2.98969 | epsilon: 0.01
2070 episode | score: 19.85 | loss: 2.85008 | epsilon: 0.01
2080 episode | score: 19.09 | loss: 3.17590 | epsilon: 0.01
2090 episode | score: 19.56 | loss: 3.72128 | epsilon: 0.01
2100 episode | score: 19.07 | loss: 4.03872 | epsilon: 0.01
2110 episode | score: 18.69 | loss: 3.90873 | epsilon: 0.01
2120 episode | score: 18.29 | loss: 3.34995 | epsilon: 0.01
2130 episode | score: 17.63 | loss: 2.07269 | epsilon: 0.01
2140 episode | score: 16.85 | loss: 2.51234 | epsilon: 0.01
2150 episode | score: 16.63 | loss: 2.39811 | epsilon: 0.01
2160 episode | score: 17.15 | loss: 2.62996 | epsilon: 0.01
2170 episode | score: 16.95 | loss: 1.85352 | epsilon: 0.01
2180 episode | score: 16.87 | loss: 2.01588 | epsilon: 0.01
2190 episode | score: 16.69 | loss: 2.37945 | epsilon: 0.01
2200 episode | score: 16.75 | loss: 2.26095 | epsilon: 0.01
2210 episode | score: 16.70 | loss: 1.98534 | epsilon: 0.01
2220 episode | score: 16.91 | loss: 2.14961 | epsilon: 0.01
2230 episode | score: 16.72 | loss: 2.97564 | epsilon: 0.01
2240 episode | score: 16.04 | loss: 2.57814 | epsilon: 0.01
2250 episode | score: 15.85 | loss: 2.87176 | epsilon: 0.01
2260 episode | score: 15.97 | loss: 2.33164 | epsilon: 0.01
2270 episode | score: 15.75 | loss: 2.74321 | epsilon: 0.01
2280 episode | score: 15.55 | loss: 1.60673 | epsilon: 0.01
2290 episode | score: 14.94 | loss: 1.47697 | epsilon: 0.01
2300 episode | score: 14.53 | loss: 1.13376 | epsilon: 0.01
2310 episode | score: 14.42 | loss: 1.94969 | epsilon: 0.01
2320 episode | score: 14.32 | loss: 1.63382 | epsilon: 0.01
2330 episode | score: 14.09 | loss: 1.35296 | epsilon: 0.01
2340 episode | score: 13.81 | loss: 1.51518 | epsilon: 0.01
2350 episode | score: 13.75 | loss: 0.99976 | epsilon: 0.01
2360 episode | score: 13.70 | loss: 0.92334 | epsilon: 0.01
2370 episode | score: 14.03 | loss: 1.30577 | epsilon: 0.01
2380 episode | score: 14.14 | loss: 1.48666 | epsilon: 0.01
2390 episode | score: 14.08 | loss: 1.02674 | epsilon: 0.01
2400 episode | score: 13.83 | loss: 1.80650 | epsilon: 0.01
2410 episode | score: 13.54 | loss: 1.00022 | epsilon: 0.01
2420 episode | score: 13.14 | loss: 1.00258 | epsilon: 0.01
2430 episode | score: 12.98 | loss: 1.84458 | epsilon: 0.01
2440 episode | score: 13.05 | loss: 2.01704 | epsilon: 0.01
2450 episode | score: 13.82 | loss: 1.94254 | epsilon: 0.01
2460 episode | score: 13.67 | loss: 1.95838 | epsilon: 0.01
2470 episode | score: 13.73 | loss: 2.46211 | epsilon: 0.01
2480 episode | score: 13.94 | loss: 2.84904 | epsilon: 0.01
2490 episode | score: 13.88 | loss: 2.62457 | epsilon: 0.01
2500 episode | score: 14.12 | loss: 3.14536 | epsilon: 0.01
2510 episode | score: 14.42 | loss: 4.64133 | epsilon: 0.01
2520 episode | score: 14.52 | loss: 3.89056 | epsilon: 0.01
2530 episode | score: 14.91 | loss: 2.77637 | epsilon: 0.01
2540 episode | score: 15.29 | loss: 3.92006 | epsilon: 0.01
2550 episode | score: 15.08 | loss: 3.12168 | epsilon: 0.01
2560 episode | score: 14.95 | loss: 3.53973 | epsilon: 0.01
2570 episode | score: 14.77 | loss: 2.65987 | epsilon: 0.01
2580 episode | score: 14.62 | loss: 2.65027 | epsilon: 0.01
2590 episode | score: 14.84 | loss: 2.75174 | epsilon: 0.01
2600 episode | score: 14.55 | loss: 2.29320 | epsilon: 0.01
2610 episode | score: 14.30 | loss: 1.54771 | epsilon: 0.01
2620 episode | score: 14.37 | loss: 1.71171 | epsilon: 0.01
2630 episode | score: 14.41 | loss: 2.27542 | epsilon: 0.01
2640 episode | score: 14.30 | loss: 2.53396 | epsilon: 0.01
2650 episode | score: 14.24 | loss: 1.60528 | epsilon: 0.01
2660 episode | score: 13.97 | loss: 1.38872 | epsilon: 0.01
2670 episode | score: 13.62 | loss: 1.19249 | epsilon: 0.01
2680 episode | score: 13.30 | loss: 1.19434 | epsilon: 0.01
2690 episode | score: 13.18 | loss: 1.35035 | epsilon: 0.01
2700 episode | score: 12.85 | loss: 0.74529 | epsilon: 0.01
2710 episode | score: 12.65 | loss: 0.89065 | epsilon: 0.01
2720 episode | score: 12.68 | loss: 1.19796 | epsilon: 0.01
2730 episode | score: 12.41 | loss: 1.07037 | epsilon: 0.01
2740 episode | score: 12.32 | loss: 1.24186 | epsilon: 0.01
2750 episode | score: 12.01 | loss: 0.86938 | epsilon: 0.01
2760 episode | score: 12.74 | loss: 1.09055 | epsilon: 0.01
2770 episode | score: 13.00 | loss: 1.10831 | epsilon: 0.01
2780 episode | score: 13.93 | loss: 2.09498 | epsilon: 0.01
2790 episode | score: 14.02 | loss: 1.77072 | epsilon: 0.01
2800 episode | score: 14.12 | loss: 2.30253 | epsilon: 0.01
2810 episode | score: 14.40 | loss: 2.07607 | epsilon: 0.01
2820 episode | score: 13.89 | loss: 2.68376 | epsilon: 0.01
2830 episode | score: 13.62 | loss: 3.42274 | epsilon: 0.01
2840 episode | score: 13.69 | loss: 2.96125 | epsilon: 0.01
2850 episode | score: 13.57 | loss: 2.26733 | epsilon: 0.01
2860 episode | score: 13.93 | loss: 2.64692 | epsilon: 0.01
2870 episode | score: 13.94 | loss: 2.32064 | epsilon: 0.01
2880 episode | score: 14.05 | loss: 2.82523 | epsilon: 0.01
2890 episode | score: 13.88 | loss: 2.02849 | epsilon: 0.01
2900 episode | score: 13.54 | loss: 2.03936 | epsilon: 0.01
2910 episode | score: 13.12 | loss: 1.77588 | epsilon: 0.01
2920 episode | score: 13.08 | loss: 1.71101 | epsilon: 0.01
2930 episode | score: 13.27 | loss: 2.88327 | epsilon: 0.01
2940 episode | score: 13.20 | loss: 1.53172 | epsilon: 0.01
2950 episode | score: 13.34 | loss: 1.74178 | epsilon: 0.01
2960 episode | score: 13.17 | loss: 1.44094 | epsilon: 0.01
2970 episode | score: 13.27 | loss: 1.91061 | epsilon: 0.01
2980 episode | score: 13.35 | loss: 2.53970 | epsilon: 0.01
2990 episode | score: 14.10 | loss: 1.97607 | epsilon: 0.01
3000 episode | score: 15.11 | loss: 2.52968 | epsilon: 0.01
3010 episode | score: 15.88 | loss: 2.09725 | epsilon: 0.01
3020 episode | score: 16.70 | loss: 1.68295 | epsilon: 0.01
3030 episode | score: 17.53 | loss: 1.67751 | epsilon: 0.01
3040 episode | score: 16.99 | loss: 1.41898 | epsilon: 0.01
3050 episode | score: 17.68 | loss: 1.66510 | epsilon: 0.01
3060 episode | score: 18.32 | loss: 1.68736 | epsilon: 0.01
3070 episode | score: 19.62 | loss: 1.91629 | epsilon: 0.01
3080 episode | score: 20.45 | loss: 2.20648 | epsilon: 0.01
3090 episode | score: 20.16 | loss: 2.37194 | epsilon: 0.01
3100 episode | score: 19.63 | loss: 1.98604 | epsilon: 0.01
3110 episode | score: 18.97 | loss: 2.74745 | epsilon: 0.01
3120 episode | score: 18.81 | loss: 3.05979 | epsilon: 0.01
3130 episode | score: 18.82 | loss: 2.21019 | epsilon: 0.01
3140 episode | score: 18.30 | loss: 2.76893 | epsilon: 0.01
3150 episode | score: 17.88 | loss: 2.93241 | epsilon: 0.01
3160 episode | score: 17.15 | loss: 2.75087 | epsilon: 0.01
3170 episode | score: 16.59 | loss: 2.69514 | epsilon: 0.01
3180 episode | score: 16.01 | loss: 2.41712 | epsilon: 0.01
3190 episode | score: 15.59 | loss: 1.78020 | epsilon: 0.01
3200 episode | score: 15.10 | loss: 1.19167 | epsilon: 0.01
3210 episode | score: 14.56 | loss: 1.53796 | epsilon: 0.01
3220 episode | score: 14.09 | loss: 1.10890 | epsilon: 0.01
3230 episode | score: 13.98 | loss: 0.77802 | epsilon: 0.01
3240 episode | score: 13.85 | loss: 0.95932 | epsilon: 0.01
3250 episode | score: 13.50 | loss: 0.58843 | epsilon: 0.01
3260 episode | score: 13.31 | loss: 1.18421 | epsilon: 0.01
3270 episode | score: 13.12 | loss: 0.84834 | epsilon: 0.01
3280 episode | score: 13.01 | loss: 0.79021 | epsilon: 0.01
3290 episode | score: 12.71 | loss: 0.87610 | epsilon: 0.01
3300 episode | score: 12.64 | loss: 0.91126 | epsilon: 0.01
3310 episode | score: 12.63 | loss: 0.71523 | epsilon: 0.01
3320 episode | score: 13.00 | loss: 1.06478 | epsilon: 0.01
3330 episode | score: 13.13 | loss: 1.27824 | epsilon: 0.01
3340 episode | score: 13.33 | loss: 1.19213 | epsilon: 0.01
3350 episode | score: 13.58 | loss: 1.27168 | epsilon: 0.01
3360 episode | score: 13.73 | loss: 1.60131 | epsilon: 0.01
3370 episode | score: 14.06 | loss: 2.13473 | epsilon: 0.01
3380 episode | score: 15.00 | loss: 2.38983 | epsilon: 0.01
3390 episode | score: 15.80 | loss: 3.68586 | epsilon: 0.01
3400 episode | score: 16.48 | loss: 3.53610 | epsilon: 0.01
3410 episode | score: 16.96 | loss: 3.18315 | epsilon: 0.01
3420 episode | score: 17.36 | loss: 3.72679 | epsilon: 0.01
3430 episode | score: 18.48 | loss: 3.88671 | epsilon: 0.01
3440 episode | score: 18.98 | loss: 3.10031 | epsilon: 0.01
3450 episode | score: 19.70 | loss: 2.67664 | epsilon: 0.01
3460 episode | score: 20.66 | loss: 2.14202 | epsilon: 0.01
3470 episode | score: 20.98 | loss: 1.76727 | epsilon: 0.01
3480 episode | score: 21.53 | loss: 1.73236 | epsilon: 0.01
3490 episode | score: 21.75 | loss: 2.57072 | epsilon: 0.01
3500 episode | score: 22.35 | loss: 1.88009 | epsilon: 0.01
3510 episode | score: 22.35 | loss: 2.52937 | epsilon: 0.01
3520 episode | score: 24.03 | loss: 2.25492 | epsilon: 0.01
3530 episode | score: 25.50 | loss: 2.70687 | epsilon: 0.01
3540 episode | score: 25.96 | loss: 2.09807 | epsilon: 0.01
3550 episode | score: 26.16 | loss: 2.08081 | epsilon: 0.01
3560 episode | score: 27.03 | loss: 2.69715 | epsilon: 0.01
3570 episode | score: 28.26 | loss: 2.25423 | epsilon: 0.01
3580 episode | score: 28.41 | loss: 2.18783 | epsilon: 0.01
3590 episode | score: 28.22 | loss: 2.66725 | epsilon: 0.01
3600 episode | score: 28.79 | loss: 1.81183 | epsilon: 0.01
3610 episode | score: 28.81 | loss: 2.24809 | epsilon: 0.01
3620 episode | score: 28.81 | loss: 2.13537 | epsilon: 0.01
3630 episode | score: 28.10 | loss: 2.16681 | epsilon: 0.01
3640 episode | score: 27.63 | loss: 2.49043 | epsilon: 0.01
3650 episode | score: 26.86 | loss: 2.64498 | epsilon: 0.01
3660 episode | score: 26.25 | loss: 1.81327 | epsilon: 0.01
3670 episode | score: 26.66 | loss: 1.90594 | epsilon: 0.01
3680 episode | score: 26.68 | loss: 1.66101 | epsilon: 0.01
3690 episode | score: 25.75 | loss: 1.77836 | epsilon: 0.01
3700 episode | score: 25.47 | loss: 1.97510 | epsilon: 0.01
3710 episode | score: 24.67 | loss: 2.17076 | epsilon: 0.01
3720 episode | score: 23.94 | loss: 2.26384 | epsilon: 0.01
3730 episode | score: 23.35 | loss: 2.47418 | epsilon: 0.01
3740 episode | score: 22.88 | loss: 2.73918 | epsilon: 0.01
3750 episode | score: 22.29 | loss: 2.37472 | epsilon: 0.01
3760 episode | score: 22.04 | loss: 2.97427 | epsilon: 0.01
3770 episode | score: 21.48 | loss: 2.73923 | epsilon: 0.01
3780 episode | score: 20.97 | loss: 3.29904 | epsilon: 0.01
3790 episode | score: 20.55 | loss: 2.94590 | epsilon: 0.01
3800 episode | score: 20.26 | loss: 1.68081 | epsilon: 0.01
3810 episode | score: 20.26 | loss: 3.13069 | epsilon: 0.01
3820 episode | score: 20.02 | loss: 2.62252 | epsilon: 0.01
3830 episode | score: 19.75 | loss: 2.59406 | epsilon: 0.01
3840 episode | score: 19.86 | loss: 2.20096 | epsilon: 0.01
3850 episode | score: 19.96 | loss: 2.67104 | epsilon: 0.01
3860 episode | score: 20.08 | loss: 2.90100 | epsilon: 0.01
3870 episode | score: 19.76 | loss: 2.43792 | epsilon: 0.01
3880 episode | score: 19.44 | loss: 2.71650 | epsilon: 0.01
3890 episode | score: 18.93 | loss: 3.11633 | epsilon: 0.01
3900 episode | score: 18.54 | loss: 3.39300 | epsilon: 0.01
3910 episode | score: 18.11 | loss: 3.11639 | epsilon: 0.01
3920 episode | score: 17.61 | loss: 5.01760 | epsilon: 0.01
3930 episode | score: 17.30 | loss: 3.89731 | epsilon: 0.01
3940 episode | score: 17.08 | loss: 4.30087 | epsilon: 0.01
3950 episode | score: 16.77 | loss: 3.07837 | epsilon: 0.01
3960 episode | score: 16.61 | loss: 3.99203 | epsilon: 0.01
3970 episode | score: 16.52 | loss: 3.85347 | epsilon: 0.01
3980 episode | score: 16.51 | loss: 2.79638 | epsilon: 0.01
3990 episode | score: 16.68 | loss: 2.47424 | epsilon: 0.01
4000 episode | score: 17.03 | loss: 2.53464 | epsilon: 0.01
4010 episode | score: 17.28 | loss: 2.26713 | epsilon: 0.01
4020 episode | score: 17.33 | loss: 2.60599 | epsilon: 0.01
4030 episode | score: 17.37 | loss: 2.57810 | epsilon: 0.01
4040 episode | score: 17.36 | loss: 2.23671 | epsilon: 0.01
4050 episode | score: 17.49 | loss: 2.05695 | epsilon: 0.01
4060 episode | score: 17.52 | loss: 2.59010 | epsilon: 0.01
4070 episode | score: 17.69 | loss: 3.37718 | epsilon: 0.01
4080 episode | score: 17.71 | loss: 2.05002 | epsilon: 0.01
4090 episode | score: 17.84 | loss: 2.06933 | epsilon: 0.01
4100 episode | score: 17.78 | loss: 1.86214 | epsilon: 0.01
4110 episode | score: 17.95 | loss: 2.54304 | epsilon: 0.01
4120 episode | score: 18.03 | loss: 2.35665 | epsilon: 0.01
