state size: 2
action size: 2
0 episode | score: 21.00 | loss: 0.00000 | epsilon: 1.00
2910 episode | score: 9.20 | loss: 9.44360 | epsilon: 0.01
2920 episode | score: 9.71 | loss: 8.69737 | epsilon: 0.01
2930 episode | score: 9.61 | loss: 6.31859 | epsilon: 0.01
2940 episode | score: 9.48 | loss: 9.55086 | epsilon: 0.01
2950 episode | score: 9.41 | loss: 9.44469 | epsilon: 0.01
2960 episode | score: 9.28 | loss: 7.95107 | epsilon: 0.01
2970 episode | score: 9.26 | loss: 7.17244 | epsilon: 0.01
2980 episode | score: 9.21 | loss: 7.11789 | epsilon: 0.01
2990 episode | score: 9.15 | loss: 7.16511 | epsilon: 0.01
3000 episode | score: 9.10 | loss: 13.47608 | epsilon: 0.01
3010 episode | score: 9.15 | loss: 7.94981 | epsilon: 0.01
3020 episode | score: 9.10 | loss: 11.87295 | epsilon: 0.01
3030 episode | score: 9.04 | loss: 10.43319 | epsilon: 0.01
3040 episode | score: 9.11 | loss: 11.96408 | epsilon: 0.01
3050 episode | score: 9.03 | loss: 10.34738 | epsilon: 0.01
3060 episode | score: 8.99 | loss: 11.88029 | epsilon: 0.01
3070 episode | score: 8.93 | loss: 10.37521 | epsilon: 0.01
3080 episode | score: 8.84 | loss: 11.11475 | epsilon: 0.01
3090 episode | score: 8.80 | loss: 10.34103 | epsilon: 0.01
3100 episode | score: 8.89 | loss: 12.71417 | epsilon: 0.01
3110 episode | score: 8.85 | loss: 9.57880 | epsilon: 0.01
3120 episode | score: 8.78 | loss: 11.87391 | epsilon: 0.01
3130 episode | score: 8.81 | loss: 11.11053 | epsilon: 0.01
3140 episode | score: 9.23 | loss: 7.96314 | epsilon: 0.01
3150 episode | score: 9.42 | loss: 14.31875 | epsilon: 0.01
3160 episode | score: 9.36 | loss: 9.55417 | epsilon: 0.01
3170 episode | score: 9.36 | loss: 12.69406 | epsilon: 0.01
3180 episode | score: 9.31 | loss: 12.02454 | epsilon: 0.01
3190 episode | score: 9.29 | loss: 12.67994 | epsilon: 0.01
3200 episode | score: 9.23 | loss: 10.64494 | epsilon: 0.01
3210 episode | score: 9.14 | loss: 10.39057 | epsilon: 0.01
3220 episode | score: 9.08 | loss: 8.77181 | epsilon: 0.01
3230 episode | score: 9.00 | loss: 8.75515 | epsilon: 0.01
3240 episode | score: 8.94 | loss: 9.55666 | epsilon: 0.01
3250 episode | score: 8.92 | loss: 11.69119 | epsilon: 0.01
3260 episode | score: 8.85 | loss: 18.40750 | epsilon: 0.01
3270 episode | score: 8.79 | loss: 23.38196 | epsilon: 0.01
3280 episode | score: 8.83 | loss: 6.67032 | epsilon: 0.01
3290 episode | score: 9.01 | loss: 11.30644 | epsilon: 0.01
3300 episode | score: 8.98 | loss: 9.37187 | epsilon: 0.01
3310 episode | score: 8.98 | loss: 9.69363 | epsilon: 0.01
3320 episode | score: 9.07 | loss: 8.18816 | epsilon: 0.01
3330 episode | score: 9.09 | loss: 8.10379 | epsilon: 0.01
3340 episode | score: 9.08 | loss: 8.61894 | epsilon: 0.01
3350 episode | score: 9.00 | loss: 11.35091 | epsilon: 0.01
3360 episode | score: 8.93 | loss: 10.41170 | epsilon: 0.01
3370 episode | score: 8.90 | loss: 14.24506 | epsilon: 0.01
3380 episode | score: 9.33 | loss: 12.81649 | epsilon: 0.01
3390 episode | score: 9.27 | loss: 7.33425 | epsilon: 0.01
3400 episode | score: 9.75 | loss: 12.60556 | epsilon: 0.01
3410 episode | score: 9.63 | loss: 12.47419 | epsilon: 0.01
3420 episode | score: 9.98 | loss: 13.25487 | epsilon: 0.01
3430 episode | score: 9.89 | loss: 5.03355 | epsilon: 0.01
3440 episode | score: 9.73 | loss: 8.11193 | epsilon: 0.01
3450 episode | score: 9.60 | loss: 8.43487 | epsilon: 0.01
3460 episode | score: 9.51 | loss: 13.05702 | epsilon: 0.01
3470 episode | score: 9.48 | loss: 3.30770 | epsilon: 0.01
3480 episode | score: 9.73 | loss: 9.20855 | epsilon: 0.01
3490 episode | score: 9.64 | loss: 8.84441 | epsilon: 0.01
3500 episode | score: 9.56 | loss: 12.18956 | epsilon: 0.01
3510 episode | score: 9.77 | loss: 7.42808 | epsilon: 0.01
3520 episode | score: 9.67 | loss: 8.75190 | epsilon: 0.01
3530 episode | score: 9.52 | loss: 9.91304 | epsilon: 0.01
3540 episode | score: 9.42 | loss: 7.19323 | epsilon: 0.01
3550 episode | score: 9.86 | loss: 9.61124 | epsilon: 0.01
3560 episode | score: 11.48 | loss: 9.93398 | epsilon: 0.01
3570 episode | score: 11.56 | loss: 9.95154 | epsilon: 0.01
3580 episode | score: 12.09 | loss: 5.97820 | epsilon: 0.01
3590 episode | score: 11.88 | loss: 11.61210 | epsilon: 0.01
3600 episode | score: 12.62 | loss: 5.66679 | epsilon: 0.01
3610 episode | score: 12.25 | loss: 4.34159 | epsilon: 0.01
3620 episode | score: 13.68 | loss: 6.75365 | epsilon: 0.01
3630 episode | score: 15.21 | loss: 5.62228 | epsilon: 0.01
3640 episode | score: 14.70 | loss: 2.85260 | epsilon: 0.01
3650 episode | score: 14.35 | loss: 8.27749 | epsilon: 0.01
3660 episode | score: 13.93 | loss: 4.46703 | epsilon: 0.01
3670 episode | score: 13.44 | loss: 4.22112 | epsilon: 0.01
3680 episode | score: 13.32 | loss: 6.51251 | epsilon: 0.01
3690 episode | score: 13.15 | loss: 3.76290 | epsilon: 0.01
3700 episode | score: 13.54 | loss: 4.41752 | epsilon: 0.01
3710 episode | score: 13.34 | loss: 4.64118 | epsilon: 0.01
3720 episode | score: 13.35 | loss: 5.92149 | epsilon: 0.01
3730 episode | score: 13.07 | loss: 6.23527 | epsilon: 0.01
3740 episode | score: 12.62 | loss: 5.54841 | epsilon: 0.01
3750 episode | score: 13.63 | loss: 10.53116 | epsilon: 0.01
3760 episode | score: 14.01 | loss: 3.18782 | epsilon: 0.01
3770 episode | score: 14.20 | loss: 8.02784 | epsilon: 0.01
3780 episode | score: 15.00 | loss: 2.93599 | epsilon: 0.01
3790 episode | score: 14.71 | loss: 4.80426 | epsilon: 0.01
3800 episode | score: 15.71 | loss: 7.91253 | epsilon: 0.01
3810 episode | score: 15.91 | loss: 4.73834 | epsilon: 0.01
3820 episode | score: 15.61 | loss: 0.79304 | epsilon: 0.01
3830 episode | score: 15.49 | loss: 4.78924 | epsilon: 0.01
3840 episode | score: 15.02 | loss: 4.90685 | epsilon: 0.01
3850 episode | score: 14.68 | loss: 2.36603 | epsilon: 0.01
3860 episode | score: 14.17 | loss: 6.88053 | epsilon: 0.01
3870 episode | score: 13.97 | loss: 5.15767 | epsilon: 0.01
3880 episode | score: 14.36 | loss: 4.82018 | epsilon: 0.01
3890 episode | score: 14.01 | loss: 2.58375 | epsilon: 0.01
3900 episode | score: 15.21 | loss: 4.39568 | epsilon: 0.01
3910 episode | score: 15.64 | loss: 4.94824 | epsilon: 0.01
3920 episode | score: 15.34 | loss: 5.53893 | epsilon: 0.01
3930 episode | score: 15.41 | loss: 6.22380 | epsilon: 0.01
3940 episode | score: 15.19 | loss: 6.26805 | epsilon: 0.01
3950 episode | score: 14.76 | loss: 4.59807 | epsilon: 0.01
3960 episode | score: 14.71 | loss: 7.60362 | epsilon: 0.01
3970 episode | score: 14.59 | loss: 6.93035 | epsilon: 0.01
3980 episode | score: 15.08 | loss: 6.01341 | epsilon: 0.01
3990 episode | score: 14.44 | loss: 5.23150 | epsilon: 0.01
4000 episode | score: 14.43 | loss: 3.90165 | epsilon: 0.01
4010 episode | score: 14.15 | loss: 4.73526 | epsilon: 0.01
4020 episode | score: 13.75 | loss: 6.11941 | epsilon: 0.01
4030 episode | score: 13.47 | loss: 7.32031 | epsilon: 0.01
4040 episode | score: 13.28 | loss: 3.62526 | epsilon: 0.01
4050 episode | score: 14.35 | loss: 1.43349 | epsilon: 0.01
4060 episode | score: 15.05 | loss: 3.68072 | epsilon: 0.01
4070 episode | score: 14.74 | loss: 4.02725 | epsilon: 0.01
4080 episode | score: 14.60 | loss: 6.00835 | epsilon: 0.01
4090 episode | score: 15.40 | loss: 4.19405 | epsilon: 0.01
4100 episode | score: 16.11 | loss: 2.98184 | epsilon: 0.01
4110 episode | score: 16.46 | loss: 3.63669 | epsilon: 0.01
4120 episode | score: 16.70 | loss: 2.74856 | epsilon: 0.01
