state size: 2
action size: 2
0 episode | score: 12.00 | loss: 0.00000 | epsilon: 1.00
1820 episode | score: 19.71 | loss: 6.16516 | epsilon: 0.81
1830 episode | score: 19.80 | loss: 3.08358 | epsilon: 0.81
1840 episode | score: 19.88 | loss: 3.07867 | epsilon: 0.81
1850 episode | score: 19.52 | loss: 6.16524 | epsilon: 0.81
1860 episode | score: 19.41 | loss: 9.23330 | epsilon: 0.81
1870 episode | score: 18.88 | loss: 0.00953 | epsilon: 0.81
1880 episode | score: 18.82 | loss: 6.16603 | epsilon: 0.81
1890 episode | score: 19.40 | loss: 0.00470 | epsilon: 0.81
1900 episode | score: 19.24 | loss: 3.08735 | epsilon: 0.80
1910 episode | score: 19.22 | loss: 3.08978 | epsilon: 0.80
1920 episode | score: 18.93 | loss: 9.26555 | epsilon: 0.80
1930 episode | score: 18.99 | loss: 0.00848 | epsilon: 0.80
1940 episode | score: 18.83 | loss: 6.18367 | epsilon: 0.80
1950 episode | score: 18.96 | loss: 0.00735 | epsilon: 0.80
1960 episode | score: 18.54 | loss: 3.09997 | epsilon: 0.80
1970 episode | score: 18.96 | loss: 12.38218 | epsilon: 0.80
1980 episode | score: 18.68 | loss: 9.28861 | epsilon: 0.80
1990 episode | score: 18.40 | loss: 9.29432 | epsilon: 0.80
2000 episode | score: 18.18 | loss: 6.19785 | epsilon: 0.79
2010 episode | score: 18.80 | loss: 3.10250 | epsilon: 0.79
2020 episode | score: 18.74 | loss: 0.01177 | epsilon: 0.79
2030 episode | score: 18.69 | loss: 3.11789 | epsilon: 0.79
2040 episode | score: 18.37 | loss: 3.10480 | epsilon: 0.79
2050 episode | score: 18.05 | loss: 6.21383 | epsilon: 0.79
2060 episode | score: 18.28 | loss: 3.10745 | epsilon: 0.79
2070 episode | score: 18.21 | loss: 6.21186 | epsilon: 0.79
2080 episode | score: 18.46 | loss: 3.11367 | epsilon: 0.79
2090 episode | score: 19.10 | loss: 3.11561 | epsilon: 0.79
2100 episode | score: 19.03 | loss: 3.10998 | epsilon: 0.78
2110 episode | score: 18.80 | loss: 6.22174 | epsilon: 0.78
2120 episode | score: 18.49 | loss: 9.33146 | epsilon: 0.78
2130 episode | score: 18.54 | loss: 3.11701 | epsilon: 0.78
2140 episode | score: 18.33 | loss: 9.34623 | epsilon: 0.78
2150 episode | score: 18.15 | loss: 9.34481 | epsilon: 0.78
2160 episode | score: 18.08 | loss: 6.23117 | epsilon: 0.78
2170 episode | score: 17.73 | loss: 3.12451 | epsilon: 0.78
2180 episode | score: 18.59 | loss: 3.13819 | epsilon: 0.78
2190 episode | score: 18.60 | loss: 6.24335 | epsilon: 0.78
2200 episode | score: 17.95 | loss: 15.59039 | epsilon: 0.78
2210 episode | score: 18.07 | loss: 3.12606 | epsilon: 0.77
2220 episode | score: 17.62 | loss: 6.24190 | epsilon: 0.77
2230 episode | score: 17.38 | loss: 3.12787 | epsilon: 0.77
2240 episode | score: 17.57 | loss: 9.36379 | epsilon: 0.77
2250 episode | score: 17.77 | loss: 3.12777 | epsilon: 0.77
2260 episode | score: 17.60 | loss: 12.49178 | epsilon: 0.77
2270 episode | score: 17.37 | loss: 15.60224 | epsilon: 0.77
2280 episode | score: 17.53 | loss: 9.37069 | epsilon: 0.77
2290 episode | score: 17.87 | loss: 6.25092 | epsilon: 0.77
2300 episode | score: 18.37 | loss: 0.00698 | epsilon: 0.77
2310 episode | score: 18.30 | loss: 6.24592 | epsilon: 0.76
2320 episode | score: 18.28 | loss: 6.25251 | epsilon: 0.76
2330 episode | score: 18.20 | loss: 6.25665 | epsilon: 0.76
2340 episode | score: 18.11 | loss: 3.12751 | epsilon: 0.76
2350 episode | score: 17.80 | loss: 3.12693 | epsilon: 0.76
2360 episode | score: 18.32 | loss: 6.25667 | epsilon: 0.76
2370 episode | score: 17.87 | loss: 3.13316 | epsilon: 0.76
2380 episode | score: 18.19 | loss: 3.13422 | epsilon: 0.76
2390 episode | score: 17.98 | loss: 6.25698 | epsilon: 0.76
2400 episode | score: 17.89 | loss: 6.26761 | epsilon: 0.76
2410 episode | score: 17.73 | loss: 6.25596 | epsilon: 0.76
2420 episode | score: 18.06 | loss: 21.90404 | epsilon: 0.75
2430 episode | score: 18.03 | loss: 12.52512 | epsilon: 0.75
2440 episode | score: 18.00 | loss: 12.52807 | epsilon: 0.75
2450 episode | score: 18.08 | loss: 12.52732 | epsilon: 0.75
2460 episode | score: 17.84 | loss: 6.27168 | epsilon: 0.75
2470 episode | score: 17.60 | loss: 6.26844 | epsilon: 0.75
2480 episode | score: 17.88 | loss: 3.13797 | epsilon: 0.75
2490 episode | score: 17.87 | loss: 9.40239 | epsilon: 0.75
2500 episode | score: 18.60 | loss: 6.27221 | epsilon: 0.75
2510 episode | score: 18.30 | loss: 3.14400 | epsilon: 0.75
2520 episode | score: 17.73 | loss: 6.27870 | epsilon: 0.75
2530 episode | score: 17.61 | loss: 15.68076 | epsilon: 0.74
2540 episode | score: 17.96 | loss: 3.13745 | epsilon: 0.74
2550 episode | score: 18.61 | loss: 9.41477 | epsilon: 0.74
2560 episode | score: 18.21 | loss: 0.00549 | epsilon: 0.74
2570 episode | score: 18.67 | loss: 3.14419 | epsilon: 0.74
2580 episode | score: 18.58 | loss: 3.14691 | epsilon: 0.74
2590 episode | score: 18.45 | loss: 3.13992 | epsilon: 0.74
2600 episode | score: 19.05 | loss: 9.42332 | epsilon: 0.74
2610 episode | score: 19.40 | loss: 6.28192 | epsilon: 0.74
2620 episode | score: 19.67 | loss: 3.14484 | epsilon: 0.73
2630 episode | score: 19.72 | loss: 0.00251 | epsilon: 0.73
2640 episode | score: 19.37 | loss: 9.42087 | epsilon: 0.73
2650 episode | score: 19.08 | loss: 0.00224 | epsilon: 0.73
2660 episode | score: 18.70 | loss: 3.14551 | epsilon: 0.73
2670 episode | score: 18.89 | loss: 9.42141 | epsilon: 0.73
2680 episode | score: 19.17 | loss: 9.42232 | epsilon: 0.73
2690 episode | score: 18.73 | loss: 6.27566 | epsilon: 0.73
2700 episode | score: 18.98 | loss: 3.13625 | epsilon: 0.73
2710 episode | score: 19.16 | loss: 3.14429 | epsilon: 0.73
2720 episode | score: 18.69 | loss: 6.28267 | epsilon: 0.72
2730 episode | score: 19.11 | loss: 3.15097 | epsilon: 0.72
2740 episode | score: 19.80 | loss: 3.14502 | epsilon: 0.72
2750 episode | score: 19.33 | loss: 6.28568 | epsilon: 0.72
2760 episode | score: 19.11 | loss: 9.42733 | epsilon: 0.72
2770 episode | score: 19.17 | loss: 0.00260 | epsilon: 0.72
2780 episode | score: 18.96 | loss: 6.29407 | epsilon: 0.72
2790 episode | score: 18.91 | loss: 9.43986 | epsilon: 0.72
2800 episode | score: 19.09 | loss: 6.28632 | epsilon: 0.72
2810 episode | score: 18.73 | loss: 0.00318 | epsilon: 0.72
2820 episode | score: 18.69 | loss: 0.01051 | epsilon: 0.71
2830 episode | score: 18.25 | loss: 3.14122 | epsilon: 0.71
2840 episode | score: 17.90 | loss: 9.43942 | epsilon: 0.71
2850 episode | score: 17.60 | loss: 6.28499 | epsilon: 0.71
2860 episode | score: 17.31 | loss: 3.14596 | epsilon: 0.71
2870 episode | score: 17.21 | loss: 0.00294 | epsilon: 0.71
2880 episode | score: 17.36 | loss: 3.15191 | epsilon: 0.71
2890 episode | score: 17.30 | loss: 9.44126 | epsilon: 0.71
2900 episode | score: 17.60 | loss: 6.29529 | epsilon: 0.71
2910 episode | score: 17.18 | loss: 3.15473 | epsilon: 0.71
2920 episode | score: 16.98 | loss: 3.15032 | epsilon: 0.71
2930 episode | score: 17.66 | loss: 3.14658 | epsilon: 0.71
2940 episode | score: 17.17 | loss: 12.59633 | epsilon: 0.70
2950 episode | score: 16.79 | loss: 15.72482 | epsilon: 0.70
2960 episode | score: 16.58 | loss: 12.57919 | epsilon: 0.70
2970 episode | score: 16.26 | loss: 6.30159 | epsilon: 0.70
2980 episode | score: 16.27 | loss: 3.15167 | epsilon: 0.70
2990 episode | score: 16.28 | loss: 12.58064 | epsilon: 0.70
3000 episode | score: 16.66 | loss: 12.58605 | epsilon: 0.70
3010 episode | score: 16.43 | loss: 3.15391 | epsilon: 0.70
3020 episode | score: 16.15 | loss: 6.29429 | epsilon: 0.70
3030 episode | score: 15.95 | loss: 9.44595 | epsilon: 0.70
3040 episode | score: 16.11 | loss: 9.43680 | epsilon: 0.70
3050 episode | score: 16.85 | loss: 6.29238 | epsilon: 0.70
3060 episode | score: 17.11 | loss: 9.44852 | epsilon: 0.69
3070 episode | score: 16.99 | loss: 9.44688 | epsilon: 0.69
3080 episode | score: 17.17 | loss: 9.44357 | epsilon: 0.69
3090 episode | score: 17.37 | loss: 9.44937 | epsilon: 0.69
3100 episode | score: 17.34 | loss: 3.14085 | epsilon: 0.69
3110 episode | score: 17.80 | loss: 3.15036 | epsilon: 0.69
3120 episode | score: 17.67 | loss: 9.44290 | epsilon: 0.69
3130 episode | score: 17.81 | loss: 6.30139 | epsilon: 0.69
3140 episode | score: 17.78 | loss: 9.45662 | epsilon: 0.69
3150 episode | score: 17.42 | loss: 3.15837 | epsilon: 0.69
3160 episode | score: 17.14 | loss: 6.29312 | epsilon: 0.68
3170 episode | score: 17.38 | loss: 3.15492 | epsilon: 0.68
3180 episode | score: 17.48 | loss: 15.74340 | epsilon: 0.68
3190 episode | score: 17.56 | loss: 18.90074 | epsilon: 0.68
3200 episode | score: 17.41 | loss: 6.31111 | epsilon: 0.68
3210 episode | score: 17.66 | loss: 6.29749 | epsilon: 0.68
3220 episode | score: 17.26 | loss: 6.30001 | epsilon: 0.68
3230 episode | score: 17.31 | loss: 3.14492 | epsilon: 0.68
3240 episode | score: 17.51 | loss: 6.30526 | epsilon: 0.68
3250 episode | score: 17.22 | loss: 3.15093 | epsilon: 0.68
3260 episode | score: 17.02 | loss: 9.44720 | epsilon: 0.68
3270 episode | score: 16.68 | loss: 12.59198 | epsilon: 0.67
3280 episode | score: 16.57 | loss: 6.29625 | epsilon: 0.67
3290 episode | score: 16.26 | loss: 9.45275 | epsilon: 0.67
3300 episode | score: 16.12 | loss: 6.28163 | epsilon: 0.67
3310 episode | score: 16.41 | loss: 0.01048 | epsilon: 0.67
3320 episode | score: 16.31 | loss: 12.58380 | epsilon: 0.67
3330 episode | score: 16.04 | loss: 15.71077 | epsilon: 0.67
3340 episode | score: 16.05 | loss: 3.15098 | epsilon: 0.67
3350 episode | score: 15.90 | loss: 15.72860 | epsilon: 0.67
3360 episode | score: 16.20 | loss: 6.29612 | epsilon: 0.67
3370 episode | score: 16.23 | loss: 9.43845 | epsilon: 0.67
3380 episode | score: 16.21 | loss: 0.01064 | epsilon: 0.67
3390 episode | score: 16.22 | loss: 0.01359 | epsilon: 0.66
3400 episode | score: 15.96 | loss: 3.16071 | epsilon: 0.66
3410 episode | score: 15.90 | loss: 6.30699 | epsilon: 0.66
3420 episode | score: 15.88 | loss: 6.30309 | epsilon: 0.66
3430 episode | score: 16.08 | loss: 6.29696 | epsilon: 0.66
3440 episode | score: 16.27 | loss: 9.43107 | epsilon: 0.66
3450 episode | score: 16.21 | loss: 15.71972 | epsilon: 0.66
3460 episode | score: 16.02 | loss: 9.43376 | epsilon: 0.66
3470 episode | score: 15.95 | loss: 6.29721 | epsilon: 0.66
3480 episode | score: 15.82 | loss: 12.60194 | epsilon: 0.66
3490 episode | score: 15.66 | loss: 12.57890 | epsilon: 0.66
3500 episode | score: 15.55 | loss: 0.01498 | epsilon: 0.66
3510 episode | score: 16.26 | loss: 6.31075 | epsilon: 0.65
3520 episode | score: 16.49 | loss: 6.29513 | epsilon: 0.65
3530 episode | score: 16.32 | loss: 3.13677 | epsilon: 0.65
3540 episode | score: 16.87 | loss: 6.30091 | epsilon: 0.65
3550 episode | score: 17.45 | loss: 3.16307 | epsilon: 0.65
3560 episode | score: 16.96 | loss: 3.16613 | epsilon: 0.65
3570 episode | score: 16.74 | loss: 0.02689 | epsilon: 0.65
3580 episode | score: 16.70 | loss: 3.14448 | epsilon: 0.65
3590 episode | score: 16.48 | loss: 3.15801 | epsilon: 0.65
3600 episode | score: 16.54 | loss: 9.43989 | epsilon: 0.65
3610 episode | score: 16.51 | loss: 0.02232 | epsilon: 0.65
3620 episode | score: 16.74 | loss: 9.46636 | epsilon: 0.64
3630 episode | score: 16.60 | loss: 6.28577 | epsilon: 0.64
3640 episode | score: 17.06 | loss: 6.30206 | epsilon: 0.64
3650 episode | score: 17.33 | loss: 3.15941 | epsilon: 0.64
3660 episode | score: 17.42 | loss: 3.14889 | epsilon: 0.64
3670 episode | score: 17.94 | loss: 6.28507 | epsilon: 0.64
3680 episode | score: 17.64 | loss: 9.44506 | epsilon: 0.64
3690 episode | score: 17.87 | loss: 0.01736 | epsilon: 0.64
3700 episode | score: 17.81 | loss: 3.14593 | epsilon: 0.64
3710 episode | score: 17.57 | loss: 3.16232 | epsilon: 0.64
3720 episode | score: 17.42 | loss: 6.29304 | epsilon: 0.64
3730 episode | score: 17.80 | loss: 9.42127 | epsilon: 0.63
3740 episode | score: 17.77 | loss: 6.32911 | epsilon: 0.63
3750 episode | score: 17.72 | loss: 3.16490 | epsilon: 0.63
3760 episode | score: 17.50 | loss: 22.06225 | epsilon: 0.63
3770 episode | score: 17.17 | loss: 6.32350 | epsilon: 0.63
3780 episode | score: 17.47 | loss: 9.44173 | epsilon: 0.63
3790 episode | score: 17.25 | loss: 9.41761 | epsilon: 0.63
3800 episode | score: 16.95 | loss: 9.45750 | epsilon: 0.63
3810 episode | score: 17.56 | loss: 12.58558 | epsilon: 0.63
3820 episode | score: 17.19 | loss: 6.30102 | epsilon: 0.63
3830 episode | score: 17.10 | loss: 15.73547 | epsilon: 0.63
3840 episode | score: 17.74 | loss: 9.48166 | epsilon: 0.62
3850 episode | score: 17.40 | loss: 3.16280 | epsilon: 0.62
3860 episode | score: 17.02 | loss: 3.17132 | epsilon: 0.62
3870 episode | score: 17.87 | loss: 15.72495 | epsilon: 0.62
3880 episode | score: 18.14 | loss: 6.28490 | epsilon: 0.62
3890 episode | score: 18.36 | loss: 3.16613 | epsilon: 0.62
3900 episode | score: 17.95 | loss: 6.30509 | epsilon: 0.62
3910 episode | score: 18.23 | loss: 3.16152 | epsilon: 0.62
3920 episode | score: 18.18 | loss: 3.21940 | epsilon: 0.62
3930 episode | score: 18.25 | loss: 6.27802 | epsilon: 0.62
3940 episode | score: 18.34 | loss: 3.15372 | epsilon: 0.61
3950 episode | score: 18.65 | loss: 12.58226 | epsilon: 0.61
3960 episode | score: 18.62 | loss: 3.15078 | epsilon: 0.61
3970 episode | score: 18.20 | loss: 6.28687 | epsilon: 0.61
3980 episode | score: 18.09 | loss: 6.29543 | epsilon: 0.61
3990 episode | score: 18.36 | loss: 0.01292 | epsilon: 0.61
4000 episode | score: 18.39 | loss: 6.31243 | epsilon: 0.61
4010 episode | score: 18.36 | loss: 0.01948 | epsilon: 0.61
4020 episode | score: 18.79 | loss: 3.16364 | epsilon: 0.61
4030 episode | score: 18.99 | loss: 6.30259 | epsilon: 0.61
4040 episode | score: 18.91 | loss: 9.45688 | epsilon: 0.60
4050 episode | score: 18.42 | loss: 0.00820 | epsilon: 0.60
4060 episode | score: 18.46 | loss: 9.41230 | epsilon: 0.60
4070 episode | score: 18.34 | loss: 3.14230 | epsilon: 0.60
4080 episode | score: 18.52 | loss: 9.41773 | epsilon: 0.60
4090 episode | score: 18.64 | loss: 0.00561 | epsilon: 0.60
4100 episode | score: 18.35 | loss: 12.58785 | epsilon: 0.60
4110 episode | score: 17.93 | loss: 9.43054 | epsilon: 0.60
4120 episode | score: 18.23 | loss: 3.16783 | epsilon: 0.60
