state size: 2
action size: 2
0 episode | score: 42.00 | loss: 0.00000 | epsilon: 1.00
650 episode | score: 14.53 | loss: 3.36075 | epsilon: 0.44
660 episode | score: 14.26 | loss: 4.38827 | epsilon: 0.43
670 episode | score: 13.98 | loss: 2.76526 | epsilon: 0.43
680 episode | score: 13.68 | loss: 2.82026 | epsilon: 0.42
690 episode | score: 13.41 | loss: 5.13891 | epsilon: 0.41
700 episode | score: 13.38 | loss: 4.49162 | epsilon: 0.41
710 episode | score: 13.31 | loss: 2.81179 | epsilon: 0.40
720 episode | score: 13.11 | loss: 3.50450 | epsilon: 0.39
730 episode | score: 12.86 | loss: 4.08011 | epsilon: 0.39
740 episode | score: 12.95 | loss: 4.57233 | epsilon: 0.38
750 episode | score: 12.61 | loss: 5.19284 | epsilon: 0.38
760 episode | score: 12.57 | loss: 3.67743 | epsilon: 0.37
770 episode | score: 12.77 | loss: 5.29215 | epsilon: 0.36
780 episode | score: 12.68 | loss: 4.67841 | epsilon: 0.36
790 episode | score: 12.78 | loss: 3.58484 | epsilon: 0.35
800 episode | score: 12.50 | loss: 4.14623 | epsilon: 0.34
810 episode | score: 12.47 | loss: 4.75443 | epsilon: 0.34
820 episode | score: 12.26 | loss: 5.34280 | epsilon: 0.33
830 episode | score: 12.21 | loss: 4.85460 | epsilon: 0.32
840 episode | score: 11.93 | loss: 3.64325 | epsilon: 0.32
850 episode | score: 11.83 | loss: 4.22764 | epsilon: 0.31
860 episode | score: 12.12 | loss: 4.29264 | epsilon: 0.31
870 episode | score: 12.38 | loss: 3.06890 | epsilon: 0.30
880 episode | score: 12.41 | loss: 3.66894 | epsilon: 0.29
890 episode | score: 12.24 | loss: 4.93459 | epsilon: 0.28
900 episode | score: 11.99 | loss: 3.81321 | epsilon: 0.28
910 episode | score: 11.82 | loss: 3.75304 | epsilon: 0.27
920 episode | score: 11.84 | loss: 4.98607 | epsilon: 0.27
930 episode | score: 11.69 | loss: 3.75075 | epsilon: 0.26
940 episode | score: 11.43 | loss: 3.77254 | epsilon: 0.26
950 episode | score: 11.36 | loss: 3.76858 | epsilon: 0.25
960 episode | score: 11.16 | loss: 4.41588 | epsilon: 0.25
970 episode | score: 10.97 | loss: 6.90373 | epsilon: 0.24
980 episode | score: 10.81 | loss: 5.72781 | epsilon: 0.24
990 episode | score: 10.76 | loss: 7.01954 | epsilon: 0.23
1000 episode | score: 10.64 | loss: 6.46829 | epsilon: 0.22
1010 episode | score: 10.69 | loss: 5.75487 | epsilon: 0.22
1020 episode | score: 10.74 | loss: 6.37494 | epsilon: 0.21
1030 episode | score: 10.59 | loss: 5.13310 | epsilon: 0.21
1040 episode | score: 10.41 | loss: 7.83554 | epsilon: 0.20
1050 episode | score: 10.42 | loss: 7.08298 | epsilon: 0.20
1060 episode | score: 10.33 | loss: 5.80025 | epsilon: 0.19
1070 episode | score: 10.32 | loss: 2.59830 | epsilon: 0.19
1080 episode | score: 10.55 | loss: 7.13071 | epsilon: 0.18
1090 episode | score: 10.41 | loss: 5.87516 | epsilon: 0.17
1100 episode | score: 10.26 | loss: 7.79912 | epsilon: 0.17
1110 episode | score: 10.19 | loss: 9.12289 | epsilon: 0.16
1120 episode | score: 10.19 | loss: 8.51380 | epsilon: 0.16
1130 episode | score: 10.19 | loss: 4.64488 | epsilon: 0.15
1140 episode | score: 10.19 | loss: 3.95919 | epsilon: 0.15
1150 episode | score: 10.22 | loss: 9.88921 | epsilon: 0.14
1160 episode | score: 10.15 | loss: 5.28739 | epsilon: 0.14
1170 episode | score: 10.00 | loss: 5.29736 | epsilon: 0.13
1180 episode | score: 9.94 | loss: 6.01434 | epsilon: 0.13
1190 episode | score: 10.00 | loss: 5.98966 | epsilon: 0.12
1200 episode | score: 9.93 | loss: 7.42015 | epsilon: 0.11
1210 episode | score: 9.94 | loss: 4.78921 | epsilon: 0.11
1220 episode | score: 9.94 | loss: 6.73261 | epsilon: 0.10
1230 episode | score: 9.86 | loss: 6.77203 | epsilon: 0.10
1240 episode | score: 9.86 | loss: 10.79873 | epsilon: 0.09
1250 episode | score: 9.80 | loss: 5.41691 | epsilon: 0.09
1260 episode | score: 9.76 | loss: 7.49157 | epsilon: 0.08
1270 episode | score: 9.77 | loss: 4.80807 | epsilon: 0.08
1280 episode | score: 9.67 | loss: 8.86116 | epsilon: 0.07
1290 episode | score: 9.74 | loss: 8.23815 | epsilon: 0.07
1300 episode | score: 9.82 | loss: 6.13960 | epsilon: 0.06
1310 episode | score: 9.73 | loss: 6.84984 | epsilon: 0.06
1320 episode | score: 9.66 | loss: 10.96124 | epsilon: 0.05
1330 episode | score: 9.76 | loss: 6.19592 | epsilon: 0.05
1340 episode | score: 9.69 | loss: 8.32158 | epsilon: 0.04
1350 episode | score: 9.62 | loss: 8.96192 | epsilon: 0.04
1360 episode | score: 9.54 | loss: 10.39995 | epsilon: 0.03
1370 episode | score: 9.42 | loss: 6.96574 | epsilon: 0.03
1380 episode | score: 9.33 | loss: 9.09122 | epsilon: 0.02
1390 episode | score: 9.24 | loss: 11.82153 | epsilon: 0.02
1400 episode | score: 9.15 | loss: 8.40250 | epsilon: 0.01
1410 episode | score: 9.12 | loss: 11.16653 | epsilon: 0.01
1420 episode | score: 9.13 | loss: 8.46265 | epsilon: 0.01
1430 episode | score: 9.10 | loss: 8.38696 | epsilon: 0.01
1440 episode | score: 9.05 | loss: 7.71308 | epsilon: 0.01
1450 episode | score: 8.98 | loss: 10.51652 | epsilon: 0.01
1460 episode | score: 8.92 | loss: 8.40514 | epsilon: 0.01
1470 episode | score: 8.88 | loss: 9.84612 | epsilon: 0.01
1480 episode | score: 9.01 | loss: 12.71185 | epsilon: 0.01
1490 episode | score: 8.99 | loss: 9.84389 | epsilon: 0.01
1500 episode | score: 8.93 | loss: 13.35950 | epsilon: 0.01
1510 episode | score: 8.89 | loss: 8.45604 | epsilon: 0.01
1520 episode | score: 8.86 | loss: 9.86826 | epsilon: 0.01
1530 episode | score: 8.82 | loss: 11.98928 | epsilon: 0.01
1540 episode | score: 8.79 | loss: 9.35221 | epsilon: 0.01
1550 episode | score: 8.71 | loss: 12.74729 | epsilon: 0.01
1560 episode | score: 8.70 | loss: 12.13309 | epsilon: 0.01
1570 episode | score: 8.67 | loss: 11.34081 | epsilon: 0.01
1580 episode | score: 8.67 | loss: 10.66604 | epsilon: 0.01
1590 episode | score: 8.68 | loss: 9.95511 | epsilon: 0.01
1600 episode | score: 8.80 | loss: 10.72554 | epsilon: 0.01
1610 episode | score: 8.76 | loss: 12.85478 | epsilon: 0.01
1620 episode | score: 8.83 | loss: 9.37244 | epsilon: 0.01
1630 episode | score: 8.81 | loss: 10.04362 | epsilon: 0.01
1640 episode | score: 9.16 | loss: 10.84129 | epsilon: 0.01
1650 episode | score: 9.13 | loss: 13.66985 | epsilon: 0.01
1660 episode | score: 9.04 | loss: 10.13253 | epsilon: 0.01
1670 episode | score: 8.98 | loss: 8.66332 | epsilon: 0.01
1680 episode | score: 8.94 | loss: 11.53072 | epsilon: 0.01
1690 episode | score: 8.89 | loss: 10.12132 | epsilon: 0.01
1700 episode | score: 8.97 | loss: 9.47163 | epsilon: 0.01
1710 episode | score: 8.91 | loss: 10.89018 | epsilon: 0.01
1720 episode | score: 8.84 | loss: 9.44108 | epsilon: 0.01
1730 episode | score: 8.81 | loss: 9.40377 | epsilon: 0.01
1740 episode | score: 9.06 | loss: 6.60606 | epsilon: 0.01
1750 episode | score: 9.02 | loss: 8.85948 | epsilon: 0.01
1760 episode | score: 8.95 | loss: 13.07458 | epsilon: 0.01
1770 episode | score: 8.92 | loss: 5.84995 | epsilon: 0.01
1780 episode | score: 8.88 | loss: 10.89841 | epsilon: 0.01
1790 episode | score: 8.87 | loss: 10.92721 | epsilon: 0.01
1800 episode | score: 8.85 | loss: 10.95057 | epsilon: 0.01
1810 episode | score: 8.91 | loss: 5.12229 | epsilon: 0.01
1820 episode | score: 8.85 | loss: 12.39469 | epsilon: 0.01
1830 episode | score: 8.81 | loss: 7.34548 | epsilon: 0.01
1840 episode | score: 8.79 | loss: 8.81931 | epsilon: 0.01
1850 episode | score: 8.73 | loss: 11.68220 | epsilon: 0.01
1860 episode | score: 8.66 | loss: 9.51998 | epsilon: 0.01
1870 episode | score: 8.61 | loss: 11.85967 | epsilon: 0.01
1880 episode | score: 8.53 | loss: 12.43571 | epsilon: 0.01
1890 episode | score: 8.51 | loss: 13.20536 | epsilon: 0.01
1900 episode | score: 8.61 | loss: 12.49828 | epsilon: 0.01
1910 episode | score: 8.64 | loss: 14.00794 | epsilon: 0.01
1920 episode | score: 8.62 | loss: 11.06345 | epsilon: 0.01
1930 episode | score: 8.62 | loss: 12.55268 | epsilon: 0.01
1940 episode | score: 8.61 | loss: 10.36380 | epsilon: 0.01
1950 episode | score: 8.57 | loss: 9.59783 | epsilon: 0.01
1960 episode | score: 8.62 | loss: 11.87677 | epsilon: 0.01
1970 episode | score: 8.56 | loss: 8.95421 | epsilon: 0.01
1980 episode | score: 8.57 | loss: 11.90256 | epsilon: 0.01
1990 episode | score: 8.56 | loss: 12.88654 | epsilon: 0.01
2000 episode | score: 8.52 | loss: 22.89971 | epsilon: 0.01
2010 episode | score: 8.45 | loss: 11.69317 | epsilon: 0.01
2020 episode | score: 8.46 | loss: 13.89884 | epsilon: 0.01
2030 episode | score: 8.47 | loss: 12.21345 | epsilon: 0.01
2040 episode | score: 8.60 | loss: 12.74696 | epsilon: 0.01
2050 episode | score: 9.39 | loss: 9.73934 | epsilon: 0.01
2060 episode | score: 9.53 | loss: 5.97629 | epsilon: 0.01
2070 episode | score: 9.51 | loss: 7.89748 | epsilon: 0.01
2080 episode | score: 10.17 | loss: 11.30224 | epsilon: 0.01
2090 episode | score: 10.16 | loss: 11.95127 | epsilon: 0.01
2100 episode | score: 9.98 | loss: 9.02979 | epsilon: 0.01
2110 episode | score: 9.85 | loss: 6.85986 | epsilon: 0.01
2120 episode | score: 9.70 | loss: 7.56394 | epsilon: 0.01
2130 episode | score: 9.71 | loss: 6.06545 | epsilon: 0.01
2140 episode | score: 9.55 | loss: 4.56698 | epsilon: 0.01
2150 episode | score: 9.45 | loss: 11.08675 | epsilon: 0.01
2160 episode | score: 9.39 | loss: 5.97940 | epsilon: 0.01
2170 episode | score: 9.50 | loss: 6.68500 | epsilon: 0.01
2180 episode | score: 9.44 | loss: 10.37776 | epsilon: 0.01
2190 episode | score: 10.14 | loss: 8.89424 | epsilon: 0.01
2200 episode | score: 10.23 | loss: 6.68299 | epsilon: 0.01
2210 episode | score: 10.10 | loss: 8.16638 | epsilon: 0.01
2220 episode | score: 9.93 | loss: 8.17309 | epsilon: 0.01
2230 episode | score: 9.76 | loss: 8.17456 | epsilon: 0.01
2240 episode | score: 9.68 | loss: 11.12660 | epsilon: 0.01
2250 episode | score: 9.52 | loss: 8.20828 | epsilon: 0.01
2260 episode | score: 9.49 | loss: 6.74850 | epsilon: 0.01
2270 episode | score: 9.34 | loss: 8.91310 | epsilon: 0.01
2280 episode | score: 9.26 | loss: 9.66050 | epsilon: 0.01
2290 episode | score: 9.36 | loss: 7.45649 | epsilon: 0.01
2300 episode | score: 9.35 | loss: 14.13468 | epsilon: 0.01
2310 episode | score: 9.29 | loss: 8.20157 | epsilon: 0.01
2320 episode | score: 9.20 | loss: 13.40456 | epsilon: 0.01
2330 episode | score: 9.12 | loss: 10.44636 | epsilon: 0.01
2340 episode | score: 9.31 | loss: 10.45737 | epsilon: 0.01
2350 episode | score: 9.32 | loss: 8.96152 | epsilon: 0.01
2360 episode | score: 9.37 | loss: 12.77146 | epsilon: 0.01
2370 episode | score: 9.33 | loss: 11.96437 | epsilon: 0.01
2380 episode | score: 9.25 | loss: 8.28421 | epsilon: 0.01
2390 episode | score: 9.20 | loss: 11.25395 | epsilon: 0.01
2400 episode | score: 9.14 | loss: 12.75365 | epsilon: 0.01
2410 episode | score: 9.23 | loss: 11.28267 | epsilon: 0.01
2420 episode | score: 9.58 | loss: 9.01897 | epsilon: 0.01
2430 episode | score: 9.49 | loss: 9.78657 | epsilon: 0.01
2440 episode | score: 9.41 | loss: 12.01540 | epsilon: 0.01
2450 episode | score: 9.40 | loss: 9.77980 | epsilon: 0.01
2460 episode | score: 9.51 | loss: 9.04971 | epsilon: 0.01
2470 episode | score: 9.48 | loss: 9.81820 | epsilon: 0.01
2480 episode | score: 9.39 | loss: 12.04065 | epsilon: 0.01
2490 episode | score: 9.27 | loss: 8.29423 | epsilon: 0.01
2500 episode | score: 9.15 | loss: 7.55239 | epsilon: 0.01
2510 episode | score: 9.10 | loss: 11.31253 | epsilon: 0.01
2520 episode | score: 9.03 | loss: 11.32649 | epsilon: 0.01
2530 episode | score: 8.93 | loss: 10.57569 | epsilon: 0.01
2540 episode | score: 8.96 | loss: 12.10625 | epsilon: 0.01
2550 episode | score: 8.97 | loss: 10.59332 | epsilon: 0.01
2560 episode | score: 8.96 | loss: 12.86546 | epsilon: 0.01
2570 episode | score: 8.92 | loss: 13.63366 | epsilon: 0.01
2580 episode | score: 8.85 | loss: 12.12462 | epsilon: 0.01
2590 episode | score: 8.87 | loss: 9.89139 | epsilon: 0.01
2600 episode | score: 8.94 | loss: 6.10569 | epsilon: 0.01
2610 episode | score: 8.91 | loss: 11.38791 | epsilon: 0.01
2620 episode | score: 8.89 | loss: 9.11608 | epsilon: 0.01
2630 episode | score: 8.93 | loss: 12.91580 | epsilon: 0.01
2640 episode | score: 9.68 | loss: 7.73742 | epsilon: 0.01
2650 episode | score: 9.54 | loss: 6.88130 | epsilon: 0.01
2660 episode | score: 9.59 | loss: 10.00360 | epsilon: 0.01
2670 episode | score: 9.44 | loss: 9.20884 | epsilon: 0.01
2680 episode | score: 9.30 | loss: 7.65980 | epsilon: 0.01
2690 episode | score: 9.19 | loss: 8.41324 | epsilon: 0.01
2700 episode | score: 9.14 | loss: 12.98391 | epsilon: 0.01
2710 episode | score: 9.13 | loss: 6.90586 | epsilon: 0.01
2720 episode | score: 9.08 | loss: 6.90842 | epsilon: 0.01
2730 episode | score: 8.99 | loss: 9.21201 | epsilon: 0.01
2740 episode | score: 9.62 | loss: 10.79367 | epsilon: 0.01
2750 episode | score: 9.50 | loss: 13.79613 | epsilon: 0.01
2760 episode | score: 9.42 | loss: 6.24562 | epsilon: 0.01
2770 episode | score: 9.47 | loss: 10.74018 | epsilon: 0.01
2780 episode | score: 9.56 | loss: 10.00158 | epsilon: 0.01
2790 episode | score: 10.28 | loss: 8.44825 | epsilon: 0.01
2800 episode | score: 10.16 | loss: 8.44763 | epsilon: 0.01
2810 episode | score: 10.02 | loss: 10.75428 | epsilon: 0.01
2820 episode | score: 10.11 | loss: 6.92661 | epsilon: 0.01
2830 episode | score: 10.18 | loss: 9.22772 | epsilon: 0.01
2840 episode | score: 10.04 | loss: 8.44034 | epsilon: 0.01
2850 episode | score: 9.87 | loss: 8.47338 | epsilon: 0.01
2860 episode | score: 9.70 | loss: 10.01442 | epsilon: 0.01
2870 episode | score: 9.60 | loss: 5.43404 | epsilon: 0.01
2880 episode | score: 9.46 | loss: 6.15170 | epsilon: 0.01
2890 episode | score: 9.42 | loss: 6.16667 | epsilon: 0.01
2900 episode | score: 9.36 | loss: 7.73600 | epsilon: 0.01
2910 episode | score: 9.29 | loss: 12.33317 | epsilon: 0.01
2920 episode | score: 9.23 | loss: 9.23750 | epsilon: 0.01
2930 episode | score: 9.43 | loss: 10.80528 | epsilon: 0.01
2940 episode | score: 9.69 | loss: 14.62934 | epsilon: 0.01
2950 episode | score: 9.58 | loss: 9.26545 | epsilon: 0.01
2960 episode | score: 9.61 | loss: 7.04498 | epsilon: 0.01
2970 episode | score: 9.50 | loss: 10.81926 | epsilon: 0.01
2980 episode | score: 9.53 | loss: 12.33160 | epsilon: 0.01
2990 episode | score: 9.43 | loss: 9.26536 | epsilon: 0.01
3000 episode | score: 9.34 | loss: 6.20229 | epsilon: 0.01
3010 episode | score: 9.36 | loss: 8.49146 | epsilon: 0.01
3020 episode | score: 9.26 | loss: 12.36944 | epsilon: 0.01
3030 episode | score: 9.18 | loss: 10.04898 | epsilon: 0.01
3040 episode | score: 9.07 | loss: 10.06615 | epsilon: 0.01
3050 episode | score: 9.03 | loss: 11.62272 | epsilon: 0.01
3060 episode | score: 8.99 | loss: 13.16744 | epsilon: 0.01
3070 episode | score: 8.95 | loss: 12.43446 | epsilon: 0.01
3080 episode | score: 8.94 | loss: 9.40432 | epsilon: 0.01
3090 episode | score: 8.92 | loss: 14.01531 | epsilon: 0.01
3100 episode | score: 8.88 | loss: 7.11171 | epsilon: 0.01
3110 episode | score: 8.86 | loss: 10.89154 | epsilon: 0.01
3120 episode | score: 8.82 | loss: 9.32153 | epsilon: 0.01
3130 episode | score: 8.69 | loss: 11.73717 | epsilon: 0.01
3140 episode | score: 8.71 | loss: 9.37411 | epsilon: 0.01
3150 episode | score: 8.73 | loss: 11.65305 | epsilon: 0.01
3160 episode | score: 8.72 | loss: 9.43469 | epsilon: 0.01
3170 episode | score: 8.86 | loss: 14.79311 | epsilon: 0.01
3180 episode | score: 8.79 | loss: 13.25291 | epsilon: 0.01
3190 episode | score: 8.73 | loss: 11.71912 | epsilon: 0.01
3200 episode | score: 8.70 | loss: 8.59743 | epsilon: 0.01
3210 episode | score: 8.70 | loss: 11.68095 | epsilon: 0.01
3220 episode | score: 8.67 | loss: 12.51386 | epsilon: 0.01
3230 episode | score: 8.68 | loss: 9.40448 | epsilon: 0.01
3240 episode | score: 8.64 | loss: 9.40135 | epsilon: 0.01
3250 episode | score: 8.65 | loss: 10.15096 | epsilon: 0.01
3260 episode | score: 8.67 | loss: 9.35014 | epsilon: 0.01
3270 episode | score: 8.79 | loss: 12.45504 | epsilon: 0.01
3280 episode | score: 8.79 | loss: 8.64415 | epsilon: 0.01
3290 episode | score: 8.75 | loss: 10.20365 | epsilon: 0.01
3300 episode | score: 8.72 | loss: 7.86599 | epsilon: 0.01
3310 episode | score: 8.74 | loss: 10.96756 | epsilon: 0.01
3320 episode | score: 8.68 | loss: 13.34599 | epsilon: 0.01
3330 episode | score: 8.66 | loss: 10.94800 | epsilon: 0.01
3340 episode | score: 8.62 | loss: 14.05154 | epsilon: 0.01
3350 episode | score: 8.60 | loss: 10.23919 | epsilon: 0.01
3360 episode | score: 8.59 | loss: 14.03212 | epsilon: 0.01
3370 episode | score: 8.55 | loss: 11.77572 | epsilon: 0.01
3380 episode | score: 8.68 | loss: 10.25810 | epsilon: 0.01
3390 episode | score: 8.75 | loss: 8.62217 | epsilon: 0.01
3400 episode | score: 8.75 | loss: 12.53079 | epsilon: 0.01
3410 episode | score: 8.81 | loss: 7.07102 | epsilon: 0.01
3420 episode | score: 8.79 | loss: 15.74056 | epsilon: 0.01
3430 episode | score: 8.84 | loss: 11.75673 | epsilon: 0.01
3440 episode | score: 8.89 | loss: 10.96829 | epsilon: 0.01
3450 episode | score: 8.81 | loss: 12.55960 | epsilon: 0.01
3460 episode | score: 8.82 | loss: 12.55970 | epsilon: 0.01
3470 episode | score: 8.76 | loss: 10.98289 | epsilon: 0.01
3480 episode | score: 8.84 | loss: 11.01114 | epsilon: 0.01
3490 episode | score: 8.82 | loss: 11.75950 | epsilon: 0.01
3500 episode | score: 8.85 | loss: 13.32741 | epsilon: 0.01
3510 episode | score: 8.80 | loss: 12.60781 | epsilon: 0.01
3520 episode | score: 8.76 | loss: 13.35716 | epsilon: 0.01
3530 episode | score: 8.70 | loss: 11.76125 | epsilon: 0.01
3540 episode | score: 8.73 | loss: 14.90952 | epsilon: 0.01
3550 episode | score: 8.70 | loss: 11.77749 | epsilon: 0.01
3560 episode | score: 8.72 | loss: 12.56740 | epsilon: 0.01
3570 episode | score: 8.73 | loss: 14.99122 | epsilon: 0.01
3580 episode | score: 8.80 | loss: 17.37853 | epsilon: 0.01
3590 episode | score: 8.72 | loss: 8.76137 | epsilon: 0.01
3600 episode | score: 8.67 | loss: 10.23885 | epsilon: 0.01
3610 episode | score: 8.65 | loss: 11.01727 | epsilon: 0.01
3620 episode | score: 8.62 | loss: 14.13370 | epsilon: 0.01
3630 episode | score: 8.72 | loss: 11.00491 | epsilon: 0.01
3640 episode | score: 8.69 | loss: 8.70311 | epsilon: 0.01
3650 episode | score: 8.66 | loss: 13.38176 | epsilon: 0.01
3660 episode | score: 8.63 | loss: 7.11742 | epsilon: 0.01
3670 episode | score: 8.56 | loss: 14.16870 | epsilon: 0.01
3680 episode | score: 8.63 | loss: 11.78554 | epsilon: 0.01
3690 episode | score: 8.66 | loss: 10.24880 | epsilon: 0.01
3700 episode | score: 8.65 | loss: 13.40398 | epsilon: 0.01
3710 episode | score: 8.65 | loss: 12.64166 | epsilon: 0.01
3720 episode | score: 8.64 | loss: 9.59502 | epsilon: 0.01
3730 episode | score: 8.64 | loss: 12.61637 | epsilon: 0.01
3740 episode | score: 8.70 | loss: 7.87491 | epsilon: 0.01
3750 episode | score: 8.66 | loss: 7.88004 | epsilon: 0.01
3760 episode | score: 8.64 | loss: 11.78762 | epsilon: 0.01
3770 episode | score: 8.74 | loss: 9.46066 | epsilon: 0.01
3780 episode | score: 8.73 | loss: 7.96536 | epsilon: 0.01
3790 episode | score: 8.71 | loss: 11.97221 | epsilon: 0.01
3800 episode | score: 8.67 | loss: 11.88898 | epsilon: 0.01
3810 episode | score: 8.60 | loss: 11.85641 | epsilon: 0.01
3820 episode | score: 8.58 | loss: 14.25775 | epsilon: 0.01
3830 episode | score: 8.62 | loss: 11.08920 | epsilon: 0.01
3840 episode | score: 8.64 | loss: 11.07313 | epsilon: 0.01
3850 episode | score: 8.76 | loss: 10.28849 | epsilon: 0.01
3860 episode | score: 8.70 | loss: 11.09194 | epsilon: 0.01
3870 episode | score: 8.83 | loss: 7.27343 | epsilon: 0.01
3880 episode | score: 8.78 | loss: 12.70216 | epsilon: 0.01
3890 episode | score: 8.76 | loss: 12.71587 | epsilon: 0.01
3900 episode | score: 8.80 | loss: 11.92015 | epsilon: 0.01
3910 episode | score: 8.91 | loss: 13.49285 | epsilon: 0.01
3920 episode | score: 8.87 | loss: 14.29325 | epsilon: 0.01
3930 episode | score: 8.83 | loss: 10.36528 | epsilon: 0.01
3940 episode | score: 8.78 | loss: 11.20214 | epsilon: 0.01
3950 episode | score: 8.72 | loss: 12.78704 | epsilon: 0.01
3960 episode | score: 8.91 | loss: 8.74634 | epsilon: 0.01
3970 episode | score: 8.80 | loss: 11.15318 | epsilon: 0.01
3980 episode | score: 8.76 | loss: 11.17389 | epsilon: 0.01
3990 episode | score: 8.70 | loss: 10.37470 | epsilon: 0.01
4000 episode | score: 8.63 | loss: 15.13234 | epsilon: 0.01
4010 episode | score: 8.61 | loss: 11.99569 | epsilon: 0.01
4020 episode | score: 8.58 | loss: 8.01051 | epsilon: 0.01
4030 episode | score: 8.59 | loss: 14.32788 | epsilon: 0.01
4040 episode | score: 8.59 | loss: 12.81188 | epsilon: 0.01
4050 episode | score: 8.54 | loss: 14.31777 | epsilon: 0.01
4060 episode | score: 8.54 | loss: 9.59531 | epsilon: 0.01
4070 episode | score: 8.54 | loss: 14.39224 | epsilon: 0.01
4080 episode | score: 8.52 | loss: 14.33717 | epsilon: 0.01
4090 episode | score: 8.46 | loss: 12.74352 | epsilon: 0.01
4100 episode | score: 8.45 | loss: 9.54306 | epsilon: 0.01
4110 episode | score: 8.46 | loss: 8.00438 | epsilon: 0.01
4120 episode | score: 8.44 | loss: 12.01585 | epsilon: 0.01
