state size: 2
action size: 2
0 episode | score: 80.00 | loss: 0.00000 | epsilon: 1.00
710 episode | score: 12.57 | loss: 3.36930 | epsilon: 0.41
720 episode | score: 12.48 | loss: 3.39859 | epsilon: 0.40
730 episode | score: 12.53 | loss: 3.42115 | epsilon: 0.39
740 episode | score: 12.54 | loss: 5.11626 | epsilon: 0.39
750 episode | score: 12.70 | loss: 3.46180 | epsilon: 0.38
760 episode | score: 12.63 | loss: 3.45460 | epsilon: 0.37
770 episode | score: 12.48 | loss: 5.76885 | epsilon: 0.37
780 episode | score: 12.94 | loss: 3.50383 | epsilon: 0.36
790 episode | score: 12.82 | loss: 3.71729 | epsilon: 0.35
800 episode | score: 12.74 | loss: 5.31472 | epsilon: 0.34
810 episode | score: 12.62 | loss: 4.13421 | epsilon: 0.34
820 episode | score: 12.65 | loss: 2.99903 | epsilon: 0.33
830 episode | score: 12.31 | loss: 4.38850 | epsilon: 0.32
840 episode | score: 12.30 | loss: 4.20850 | epsilon: 0.32
850 episode | score: 12.24 | loss: 2.44657 | epsilon: 0.31
860 episode | score: 11.99 | loss: 4.21529 | epsilon: 0.31
870 episode | score: 11.92 | loss: 6.65896 | epsilon: 0.30
880 episode | score: 11.85 | loss: 2.56882 | epsilon: 0.29
890 episode | score: 11.64 | loss: 4.36588 | epsilon: 0.29
900 episode | score: 12.22 | loss: 5.02183 | epsilon: 0.28
910 episode | score: 12.13 | loss: 4.33481 | epsilon: 0.27
920 episode | score: 11.93 | loss: 5.57870 | epsilon: 0.27
930 episode | score: 11.74 | loss: 5.58823 | epsilon: 0.26
940 episode | score: 12.03 | loss: 4.56506 | epsilon: 0.25
950 episode | score: 11.74 | loss: 7.05245 | epsilon: 0.25
960 episode | score: 11.52 | loss: 4.66328 | epsilon: 0.24
970 episode | score: 11.33 | loss: 6.35924 | epsilon: 0.24
980 episode | score: 11.38 | loss: 4.43206 | epsilon: 0.23
990 episode | score: 11.55 | loss: 6.95733 | epsilon: 0.23
1000 episode | score: 11.43 | loss: 7.01942 | epsilon: 0.22
1010 episode | score: 11.22 | loss: 3.21745 | epsilon: 0.22
1020 episode | score: 11.05 | loss: 7.02712 | epsilon: 0.21
1030 episode | score: 10.85 | loss: 4.56163 | epsilon: 0.21
1040 episode | score: 10.78 | loss: 8.46807 | epsilon: 0.20
1050 episode | score: 10.64 | loss: 5.80421 | epsilon: 0.19
1060 episode | score: 10.51 | loss: 4.58854 | epsilon: 0.19
1070 episode | score: 10.36 | loss: 6.51417 | epsilon: 0.18
1080 episode | score: 10.33 | loss: 7.80731 | epsilon: 0.18
1090 episode | score: 10.18 | loss: 5.84757 | epsilon: 0.17
1100 episode | score: 11.17 | loss: 7.17394 | epsilon: 0.16
1110 episode | score: 12.98 | loss: 4.63014 | epsilon: 0.15
1120 episode | score: 12.87 | loss: 2.00694 | epsilon: 0.14
1130 episode | score: 12.58 | loss: 5.28864 | epsilon: 0.14
1140 episode | score: 13.25 | loss: 5.29060 | epsilon: 0.13
1150 episode | score: 12.89 | loss: 5.94494 | epsilon: 0.12
1160 episode | score: 12.66 | loss: 7.48517 | epsilon: 0.11
1170 episode | score: 12.54 | loss: 1.43354 | epsilon: 0.11
1180 episode | score: 12.44 | loss: 2.74273 | epsilon: 0.10
1190 episode | score: 12.96 | loss: 2.77540 | epsilon: 0.09
1200 episode | score: 12.55 | loss: 1.49862 | epsilon: 0.09
1210 episode | score: 12.90 | loss: 5.44143 | epsilon: 0.08
1220 episode | score: 12.55 | loss: 6.06039 | epsilon: 0.07
1230 episode | score: 12.23 | loss: 6.79333 | epsilon: 0.07
1240 episode | score: 12.17 | loss: 4.13288 | epsilon: 0.06
1250 episode | score: 12.08 | loss: 7.40697 | epsilon: 0.06
1260 episode | score: 11.85 | loss: 5.84331 | epsilon: 0.05
1270 episode | score: 11.61 | loss: 7.51175 | epsilon: 0.05
1280 episode | score: 11.31 | loss: 7.43476 | epsilon: 0.04
1290 episode | score: 11.00 | loss: 6.82689 | epsilon: 0.04
1300 episode | score: 10.73 | loss: 10.14969 | epsilon: 0.03
1310 episode | score: 10.56 | loss: 7.47916 | epsilon: 0.03
1320 episode | score: 10.55 | loss: 10.85186 | epsilon: 0.02
1330 episode | score: 10.38 | loss: 7.44938 | epsilon: 0.02
1340 episode | score: 11.72 | loss: 8.91089 | epsilon: 0.01
1350 episode | score: 12.03 | loss: 6.20325 | epsilon: 0.01
1360 episode | score: 11.90 | loss: 6.20433 | epsilon: 0.01
1370 episode | score: 11.54 | loss: 5.56076 | epsilon: 0.01
1380 episode | score: 11.35 | loss: 8.99799 | epsilon: 0.01
1390 episode | score: 11.10 | loss: 3.54208 | epsilon: 0.01
1400 episode | score: 12.39 | loss: 6.28053 | epsilon: 0.01
1410 episode | score: 12.78 | loss: 5.61920 | epsilon: 0.01
1420 episode | score: 12.70 | loss: 5.63731 | epsilon: 0.01
1430 episode | score: 12.30 | loss: 5.59348 | epsilon: 0.01
1440 episode | score: 12.99 | loss: 3.62433 | epsilon: 0.01
1450 episode | score: 14.06 | loss: 5.73496 | epsilon: 0.01
1460 episode | score: 14.80 | loss: 4.26245 | epsilon: 0.01
1470 episode | score: 14.95 | loss: 2.97983 | epsilon: 0.01
1480 episode | score: 14.33 | loss: 3.76253 | epsilon: 0.01
1490 episode | score: 13.78 | loss: 5.68067 | epsilon: 0.01
1500 episode | score: 13.28 | loss: 4.32810 | epsilon: 0.01
1510 episode | score: 13.52 | loss: 4.98545 | epsilon: 0.01
1520 episode | score: 13.05 | loss: 6.49163 | epsilon: 0.01
1530 episode | score: 12.88 | loss: 5.04597 | epsilon: 0.01
1540 episode | score: 12.66 | loss: 5.73635 | epsilon: 0.01
1550 episode | score: 12.35 | loss: 6.49800 | epsilon: 0.01
1560 episode | score: 11.99 | loss: 5.70481 | epsilon: 0.01
1570 episode | score: 13.18 | loss: 9.28937 | epsilon: 0.01
1580 episode | score: 12.82 | loss: 2.92182 | epsilon: 0.01
1590 episode | score: 12.44 | loss: 10.69301 | epsilon: 0.01
1600 episode | score: 13.42 | loss: 4.37753 | epsilon: 0.01
1610 episode | score: 12.98 | loss: 5.10672 | epsilon: 0.01
1620 episode | score: 14.79 | loss: 5.83568 | epsilon: 0.01
1630 episode | score: 14.19 | loss: 8.06618 | epsilon: 0.01
1640 episode | score: 13.85 | loss: 5.86772 | epsilon: 0.01
1650 episode | score: 13.59 | loss: 5.11079 | epsilon: 0.01
1660 episode | score: 13.63 | loss: 6.59467 | epsilon: 0.01
1670 episode | score: 15.52 | loss: 2.98568 | epsilon: 0.01
1680 episode | score: 15.02 | loss: 3.74151 | epsilon: 0.01
1690 episode | score: 14.48 | loss: 3.67673 | epsilon: 0.01
1700 episode | score: 13.91 | loss: 5.88397 | epsilon: 0.01
1710 episode | score: 13.45 | loss: 8.78084 | epsilon: 0.01
1720 episode | score: 12.95 | loss: 5.95139 | epsilon: 0.01
1730 episode | score: 13.34 | loss: 6.63194 | epsilon: 0.01
1740 episode | score: 12.94 | loss: 5.20338 | epsilon: 0.01
1750 episode | score: 12.52 | loss: 6.67002 | epsilon: 0.01
1760 episode | score: 12.16 | loss: 8.12543 | epsilon: 0.01
1770 episode | score: 12.30 | loss: 8.85625 | epsilon: 0.01
1780 episode | score: 12.22 | loss: 7.39652 | epsilon: 0.01
1790 episode | score: 12.58 | loss: 7.43978 | epsilon: 0.01
1800 episode | score: 12.71 | loss: 10.35169 | epsilon: 0.01
1810 episode | score: 12.34 | loss: 7.44400 | epsilon: 0.01
1820 episode | score: 12.46 | loss: 8.88518 | epsilon: 0.01
1830 episode | score: 12.08 | loss: 5.25297 | epsilon: 0.01
1840 episode | score: 11.70 | loss: 6.71932 | epsilon: 0.01
1850 episode | score: 11.37 | loss: 7.39694 | epsilon: 0.01
1860 episode | score: 11.07 | loss: 9.62773 | epsilon: 0.01
1870 episode | score: 10.89 | loss: 11.87448 | epsilon: 0.01
1880 episode | score: 10.75 | loss: 9.62829 | epsilon: 0.01
1890 episode | score: 10.53 | loss: 8.25314 | epsilon: 0.01
1900 episode | score: 10.38 | loss: 8.19979 | epsilon: 0.01
1910 episode | score: 10.17 | loss: 6.73849 | epsilon: 0.01
1920 episode | score: 10.02 | loss: 12.62667 | epsilon: 0.01
1930 episode | score: 9.95 | loss: 11.91788 | epsilon: 0.01
1940 episode | score: 10.19 | loss: 6.73448 | epsilon: 0.01
1950 episode | score: 10.04 | loss: 8.97463 | epsilon: 0.01
1960 episode | score: 9.91 | loss: 7.44139 | epsilon: 0.01
1970 episode | score: 9.73 | loss: 8.96458 | epsilon: 0.01
1980 episode | score: 9.65 | loss: 11.21492 | epsilon: 0.01
1990 episode | score: 9.53 | loss: 10.51475 | epsilon: 0.01
2000 episode | score: 9.47 | loss: 14.19201 | epsilon: 0.01
2010 episode | score: 9.36 | loss: 9.72568 | epsilon: 0.01
2020 episode | score: 9.25 | loss: 10.44590 | epsilon: 0.01
2030 episode | score: 9.16 | loss: 14.16560 | epsilon: 0.01
2040 episode | score: 9.24 | loss: 8.96365 | epsilon: 0.01
2050 episode | score: 10.08 | loss: 7.49432 | epsilon: 0.01
2060 episode | score: 9.89 | loss: 9.79514 | epsilon: 0.01
2070 episode | score: 9.74 | loss: 8.24407 | epsilon: 0.01
2080 episode | score: 9.74 | loss: 12.74833 | epsilon: 0.01
2090 episode | score: 10.07 | loss: 7.53599 | epsilon: 0.01
2100 episode | score: 9.93 | loss: 9.01081 | epsilon: 0.01
2110 episode | score: 9.81 | loss: 10.58319 | epsilon: 0.01
2120 episode | score: 10.53 | loss: 6.76499 | epsilon: 0.01
2130 episode | score: 10.39 | loss: 9.81088 | epsilon: 0.01
2140 episode | score: 10.26 | loss: 7.55022 | epsilon: 0.01
2150 episode | score: 10.22 | loss: 6.82731 | epsilon: 0.01
2160 episode | score: 10.08 | loss: 6.79117 | epsilon: 0.01
2170 episode | score: 9.96 | loss: 12.07685 | epsilon: 0.01
2180 episode | score: 10.39 | loss: 4.53769 | epsilon: 0.01
2190 episode | score: 10.61 | loss: 9.10436 | epsilon: 0.01
2200 episode | score: 10.71 | loss: 8.34033 | epsilon: 0.01
2210 episode | score: 10.88 | loss: 8.39429 | epsilon: 0.01
2220 episode | score: 10.68 | loss: 6.88758 | epsilon: 0.01
2230 episode | score: 11.20 | loss: 7.61260 | epsilon: 0.01
2240 episode | score: 10.92 | loss: 11.40370 | epsilon: 0.01
2250 episode | score: 11.14 | loss: 6.25687 | epsilon: 0.01
2260 episode | score: 11.63 | loss: 9.16619 | epsilon: 0.01
2270 episode | score: 12.12 | loss: 7.67765 | epsilon: 0.01
2280 episode | score: 11.73 | loss: 7.64463 | epsilon: 0.01
2290 episode | score: 11.40 | loss: 8.40047 | epsilon: 0.01
2300 episode | score: 11.25 | loss: 5.35110 | epsilon: 0.01
2310 episode | score: 11.88 | loss: 6.15187 | epsilon: 0.01
2320 episode | score: 11.56 | loss: 6.16271 | epsilon: 0.01
2330 episode | score: 11.29 | loss: 4.62663 | epsilon: 0.01
2340 episode | score: 11.00 | loss: 7.65009 | epsilon: 0.01
2350 episode | score: 11.77 | loss: 8.41785 | epsilon: 0.01
2360 episode | score: 11.41 | loss: 6.89619 | epsilon: 0.01
2370 episode | score: 11.57 | loss: 8.44929 | epsilon: 0.01
2380 episode | score: 11.29 | loss: 5.38671 | epsilon: 0.01
2390 episode | score: 10.99 | loss: 7.66905 | epsilon: 0.01
2400 episode | score: 10.90 | loss: 7.69110 | epsilon: 0.01
2410 episode | score: 10.67 | loss: 6.91245 | epsilon: 0.01
2420 episode | score: 10.79 | loss: 9.22910 | epsilon: 0.01
2430 episode | score: 10.90 | loss: 10.01350 | epsilon: 0.01
2440 episode | score: 11.11 | loss: 6.97599 | epsilon: 0.01
2450 episode | score: 11.46 | loss: 6.93295 | epsilon: 0.01
2460 episode | score: 11.12 | loss: 5.39041 | epsilon: 0.01
2470 episode | score: 12.32 | loss: 7.69365 | epsilon: 0.01
2480 episode | score: 11.98 | loss: 10.75148 | epsilon: 0.01
2490 episode | score: 11.87 | loss: 11.52071 | epsilon: 0.01
2500 episode | score: 11.53 | loss: 3.09039 | epsilon: 0.01
2510 episode | score: 11.29 | loss: 6.91681 | epsilon: 0.01
2520 episode | score: 11.81 | loss: 6.93053 | epsilon: 0.01
2530 episode | score: 11.45 | loss: 5.41820 | epsilon: 0.01
2540 episode | score: 11.17 | loss: 9.27395 | epsilon: 0.01
2550 episode | score: 11.53 | loss: 6.15300 | epsilon: 0.01
2560 episode | score: 11.26 | loss: 4.61398 | epsilon: 0.01
2570 episode | score: 11.00 | loss: 8.47783 | epsilon: 0.01
2580 episode | score: 10.80 | loss: 10.76913 | epsilon: 0.01
2590 episode | score: 10.56 | loss: 13.06859 | epsilon: 0.01
2600 episode | score: 10.43 | loss: 9.29496 | epsilon: 0.01
2610 episode | score: 10.49 | loss: 8.71663 | epsilon: 0.01
2620 episode | score: 10.37 | loss: 13.06363 | epsilon: 0.01
2630 episode | score: 10.19 | loss: 10.02687 | epsilon: 0.01
2640 episode | score: 10.05 | loss: 7.73680 | epsilon: 0.01
2650 episode | score: 9.88 | loss: 10.02546 | epsilon: 0.01
2660 episode | score: 9.74 | loss: 6.20389 | epsilon: 0.01
2670 episode | score: 9.58 | loss: 8.49886 | epsilon: 0.01
2680 episode | score: 10.15 | loss: 10.04901 | epsilon: 0.01
2690 episode | score: 10.06 | loss: 11.57765 | epsilon: 0.01
2700 episode | score: 10.00 | loss: 7.77865 | epsilon: 0.01
2710 episode | score: 9.87 | loss: 13.93444 | epsilon: 0.01
2720 episode | score: 9.74 | loss: 6.26562 | epsilon: 0.01
2730 episode | score: 9.62 | loss: 6.99404 | epsilon: 0.01
2740 episode | score: 10.00 | loss: 6.24794 | epsilon: 0.01
2750 episode | score: 9.83 | loss: 9.30408 | epsilon: 0.01
2760 episode | score: 9.71 | loss: 10.80280 | epsilon: 0.01
2770 episode | score: 9.56 | loss: 7.71462 | epsilon: 0.01
2780 episode | score: 9.48 | loss: 10.03337 | epsilon: 0.01
2790 episode | score: 9.36 | loss: 8.51558 | epsilon: 0.01
2800 episode | score: 9.26 | loss: 7.07390 | epsilon: 0.01
2810 episode | score: 9.37 | loss: 10.02883 | epsilon: 0.01
2820 episode | score: 9.30 | loss: 13.87821 | epsilon: 0.01
2830 episode | score: 9.18 | loss: 12.37816 | epsilon: 0.01
2840 episode | score: 9.38 | loss: 8.49475 | epsilon: 0.01
2850 episode | score: 9.30 | loss: 12.37778 | epsilon: 0.01
2860 episode | score: 9.30 | loss: 7.71447 | epsilon: 0.01
2870 episode | score: 9.58 | loss: 8.50980 | epsilon: 0.01
2880 episode | score: 9.43 | loss: 7.74368 | epsilon: 0.01
2890 episode | score: 9.34 | loss: 12.35473 | epsilon: 0.01
2900 episode | score: 9.25 | loss: 11.61833 | epsilon: 0.01
2910 episode | score: 9.14 | loss: 11.63691 | epsilon: 0.01
2920 episode | score: 9.05 | loss: 7.77757 | epsilon: 0.01
2930 episode | score: 8.98 | loss: 10.07792 | epsilon: 0.01
2940 episode | score: 8.94 | loss: 9.40576 | epsilon: 0.01
2950 episode | score: 8.89 | loss: 12.44597 | epsilon: 0.01
2960 episode | score: 8.87 | loss: 11.63597 | epsilon: 0.01
2970 episode | score: 8.86 | loss: 13.25666 | epsilon: 0.01
2980 episode | score: 8.78 | loss: 12.43631 | epsilon: 0.01
2990 episode | score: 8.73 | loss: 13.97578 | epsilon: 0.01
3000 episode | score: 8.70 | loss: 13.23129 | epsilon: 0.01
3010 episode | score: 8.72 | loss: 11.79509 | epsilon: 0.01
3020 episode | score: 8.86 | loss: 7.00892 | epsilon: 0.01
3030 episode | score: 8.83 | loss: 11.67239 | epsilon: 0.01
3040 episode | score: 8.77 | loss: 10.90223 | epsilon: 0.01
3050 episode | score: 8.81 | loss: 12.46885 | epsilon: 0.01
3060 episode | score: 8.78 | loss: 14.04683 | epsilon: 0.01
3070 episode | score: 8.72 | loss: 10.10357 | epsilon: 0.01
3080 episode | score: 8.65 | loss: 12.45517 | epsilon: 0.01
3090 episode | score: 8.64 | loss: 11.67354 | epsilon: 0.01
3100 episode | score: 8.62 | loss: 11.68032 | epsilon: 0.01
3110 episode | score: 8.59 | loss: 12.54098 | epsilon: 0.01
3120 episode | score: 8.58 | loss: 14.78652 | epsilon: 0.01
3130 episode | score: 8.65 | loss: 10.84208 | epsilon: 0.01
3140 episode | score: 8.69 | loss: 12.39285 | epsilon: 0.01
3150 episode | score: 8.70 | loss: 7.85497 | epsilon: 0.01
3160 episode | score: 8.78 | loss: 10.96497 | epsilon: 0.01
3170 episode | score: 8.71 | loss: 11.64187 | epsilon: 0.01
3180 episode | score: 8.65 | loss: 10.88925 | epsilon: 0.01
3190 episode | score: 8.59 | loss: 11.00377 | epsilon: 0.01
3200 episode | score: 8.55 | loss: 10.09136 | epsilon: 0.01
3210 episode | score: 8.58 | loss: 11.76862 | epsilon: 0.01
3220 episode | score: 8.56 | loss: 10.09849 | epsilon: 0.01
3230 episode | score: 8.51 | loss: 10.87606 | epsilon: 0.01
3240 episode | score: 8.54 | loss: 7.78405 | epsilon: 0.01
3250 episode | score: 8.52 | loss: 7.89973 | epsilon: 0.01
3260 episode | score: 8.50 | loss: 12.52718 | epsilon: 0.01
3270 episode | score: 8.46 | loss: 10.18614 | epsilon: 0.01
3280 episode | score: 8.56 | loss: 16.34607 | epsilon: 0.01
3290 episode | score: 8.59 | loss: 10.97699 | epsilon: 0.01
3300 episode | score: 8.57 | loss: 13.23214 | epsilon: 0.01
3310 episode | score: 8.58 | loss: 7.79987 | epsilon: 0.01
3320 episode | score: 8.54 | loss: 11.69518 | epsilon: 0.01
3330 episode | score: 8.53 | loss: 10.89324 | epsilon: 0.01
3340 episode | score: 8.63 | loss: 14.78493 | epsilon: 0.01
3350 episode | score: 8.63 | loss: 14.78701 | epsilon: 0.01
3360 episode | score: 8.63 | loss: 10.11440 | epsilon: 0.01
3370 episode | score: 8.62 | loss: 8.59268 | epsilon: 0.01
3380 episode | score: 8.60 | loss: 19.65514 | epsilon: 0.01
3390 episode | score: 8.59 | loss: 7.90958 | epsilon: 0.01
3400 episode | score: 8.55 | loss: 11.74568 | epsilon: 0.01
3410 episode | score: 8.53 | loss: 11.71396 | epsilon: 0.01
3420 episode | score: 8.55 | loss: 11.69406 | epsilon: 0.01
3430 episode | score: 8.53 | loss: 14.02776 | epsilon: 0.01
3440 episode | score: 8.53 | loss: 11.68676 | epsilon: 0.01
3450 episode | score: 8.50 | loss: 8.58780 | epsilon: 0.01
3460 episode | score: 8.62 | loss: 13.33046 | epsilon: 0.01
3470 episode | score: 8.62 | loss: 7.06020 | epsilon: 0.01
3480 episode | score: 8.56 | loss: 9.43349 | epsilon: 0.01
3490 episode | score: 8.57 | loss: 11.03191 | epsilon: 0.01
3500 episode | score: 8.57 | loss: 13.24407 | epsilon: 0.01
3510 episode | score: 8.60 | loss: 12.45379 | epsilon: 0.01
3520 episode | score: 8.60 | loss: 10.90789 | epsilon: 0.01
3530 episode | score: 8.59 | loss: 11.69326 | epsilon: 0.01
3540 episode | score: 8.56 | loss: 9.34762 | epsilon: 0.01
3550 episode | score: 8.61 | loss: 12.44533 | epsilon: 0.01
3560 episode | score: 8.61 | loss: 13.18638 | epsilon: 0.01
3570 episode | score: 8.58 | loss: 11.70184 | epsilon: 0.01
3580 episode | score: 8.55 | loss: 14.05120 | epsilon: 0.01
3590 episode | score: 8.56 | loss: 12.41297 | epsilon: 0.01
3600 episode | score: 8.63 | loss: 14.78000 | epsilon: 0.01
3610 episode | score: 8.66 | loss: 14.77249 | epsilon: 0.01
3620 episode | score: 8.68 | loss: 12.41897 | epsilon: 0.01
3630 episode | score: 8.66 | loss: 14.73638 | epsilon: 0.01
3640 episode | score: 8.83 | loss: 6.23042 | epsilon: 0.01
3650 episode | score: 8.81 | loss: 12.45961 | epsilon: 0.01
3660 episode | score: 8.82 | loss: 5.49708 | epsilon: 0.01
3670 episode | score: 8.88 | loss: 6.24595 | epsilon: 0.01
3680 episode | score: 8.80 | loss: 8.62336 | epsilon: 0.01
3690 episode | score: 8.77 | loss: 5.50361 | epsilon: 0.01
3700 episode | score: 8.73 | loss: 8.57594 | epsilon: 0.01
3710 episode | score: 8.76 | loss: 13.99979 | epsilon: 0.01
3720 episode | score: 8.90 | loss: 11.81526 | epsilon: 0.01
3730 episode | score: 8.85 | loss: 15.50170 | epsilon: 0.01
3740 episode | score: 8.81 | loss: 17.25908 | epsilon: 0.01
3750 episode | score: 8.77 | loss: 16.81668 | epsilon: 0.01
3760 episode | score: 8.70 | loss: 16.17684 | epsilon: 0.01
3770 episode | score: 8.74 | loss: 14.75238 | epsilon: 0.01
3780 episode | score: 8.88 | loss: 15.95855 | epsilon: 0.01
3790 episode | score: 8.87 | loss: 12.73750 | epsilon: 0.01
3800 episode | score: 8.86 | loss: 10.05465 | epsilon: 0.01
3810 episode | score: 8.85 | loss: 6.36727 | epsilon: 0.01
3820 episode | score: 8.80 | loss: 12.99477 | epsilon: 0.01
3830 episode | score: 8.89 | loss: 10.08044 | epsilon: 0.01
3840 episode | score: 8.84 | loss: 13.35059 | epsilon: 0.01
3850 episode | score: 8.82 | loss: 7.51930 | epsilon: 0.01
3860 episode | score: 8.76 | loss: 6.44146 | epsilon: 0.01
3870 episode | score: 8.73 | loss: 12.14009 | epsilon: 0.01
3880 episode | score: 8.72 | loss: 7.81600 | epsilon: 0.01
3890 episode | score: 8.65 | loss: 11.51281 | epsilon: 0.01
3900 episode | score: 8.62 | loss: 8.76442 | epsilon: 0.01
3910 episode | score: 8.77 | loss: 14.35869 | epsilon: 0.01
3920 episode | score: 8.76 | loss: 13.40255 | epsilon: 0.01
3930 episode | score: 8.70 | loss: 17.64395 | epsilon: 0.01
3940 episode | score: 8.69 | loss: 12.14406 | epsilon: 0.01
3950 episode | score: 8.66 | loss: 12.44008 | epsilon: 0.01
3960 episode | score: 8.58 | loss: 13.83494 | epsilon: 0.01
3970 episode | score: 8.66 | loss: 14.03889 | epsilon: 0.01
3980 episode | score: 8.69 | loss: 12.05288 | epsilon: 0.01
3990 episode | score: 8.73 | loss: 8.60032 | epsilon: 0.01
4000 episode | score: 8.77 | loss: 12.13964 | epsilon: 0.01
4010 episode | score: 8.80 | loss: 8.80840 | epsilon: 0.01
4020 episode | score: 9.62 | loss: 10.02216 | epsilon: 0.01
4030 episode | score: 10.08 | loss: 8.50023 | epsilon: 0.01
4040 episode | score: 10.09 | loss: 9.71314 | epsilon: 0.01
4050 episode | score: 10.05 | loss: 5.72424 | epsilon: 0.01
4060 episode | score: 9.98 | loss: 9.18427 | epsilon: 0.01
4070 episode | score: 9.89 | loss: 6.60703 | epsilon: 0.01
4080 episode | score: 9.80 | loss: 7.03321 | epsilon: 0.01
4090 episode | score: 9.74 | loss: 5.95946 | epsilon: 0.01
4100 episode | score: 10.56 | loss: 8.70783 | epsilon: 0.01
4110 episode | score: 10.69 | loss: 9.14697 | epsilon: 0.01
4120 episode | score: 10.66 | loss: 9.12402 | epsilon: 0.01
