state size: 2
action size: 2
0 episode | score: 42.00 | loss: 0.00000 | epsilon: 1.00
10 episode | score: 39.66 | loss: 0.00000 | epsilon: 1.00
20 episode | score: 38.07 | loss: 0.00000 | epsilon: 1.00
30 episode | score: 36.84 | loss: 0.00000 | epsilon: 1.00
40 episode | score: 34.93 | loss: 0.00000 | epsilon: 1.00
50 episode | score: 33.57 | loss: 0.97101 | epsilon: 1.00
60 episode | score: 32.36 | loss: 0.99901 | epsilon: 1.00
70 episode | score: 31.08 | loss: 1.07534 | epsilon: 1.00
80 episode | score: 30.68 | loss: 1.11112 | epsilon: 1.00
90 episode | score: 29.70 | loss: 1.00954 | epsilon: 0.99
100 episode | score: 28.53 | loss: 1.19635 | epsilon: 0.99
110 episode | score: 27.46 | loss: 1.28017 | epsilon: 0.99
120 episode | score: 26.48 | loss: 1.05406 | epsilon: 0.99
130 episode | score: 25.65 | loss: 0.81799 | epsilon: 0.99
140 episode | score: 24.97 | loss: 1.09465 | epsilon: 0.99
150 episode | score: 24.46 | loss: 1.30433 | epsilon: 0.99
160 episode | score: 24.16 | loss: 1.10223 | epsilon: 0.99
170 episode | score: 24.01 | loss: 2.19290 | epsilon: 0.99
180 episode | score: 24.14 | loss: 1.76565 | epsilon: 0.99
190 episode | score: 23.69 | loss: 1.77663 | epsilon: 0.98
200 episode | score: 23.29 | loss: 2.57214 | epsilon: 0.98
210 episode | score: 23.41 | loss: 1.43335 | epsilon: 0.98
220 episode | score: 23.04 | loss: 0.38048 | epsilon: 0.98
230 episode | score: 22.82 | loss: 1.42871 | epsilon: 0.98
240 episode | score: 21.89 | loss: 2.52342 | epsilon: 0.98
250 episode | score: 21.76 | loss: 1.16995 | epsilon: 0.98
260 episode | score: 21.63 | loss: 0.32828 | epsilon: 0.98
270 episode | score: 21.24 | loss: 1.27013 | epsilon: 0.98
280 episode | score: 21.37 | loss: 0.96302 | epsilon: 0.98
290 episode | score: 21.73 | loss: 1.33503 | epsilon: 0.97
300 episode | score: 21.34 | loss: 3.37786 | epsilon: 0.97
310 episode | score: 21.46 | loss: 1.08431 | epsilon: 0.97
320 episode | score: 21.08 | loss: 4.46785 | epsilon: 0.97
330 episode | score: 20.52 | loss: 2.77830 | epsilon: 0.97
340 episode | score: 20.87 | loss: 0.06075 | epsilon: 0.97
350 episode | score: 20.78 | loss: 0.02941 | epsilon: 0.97
360 episode | score: 20.52 | loss: 1.27314 | epsilon: 0.97
370 episode | score: 20.52 | loss: 1.29189 | epsilon: 0.97
380 episode | score: 20.29 | loss: 1.32886 | epsilon: 0.96
390 episode | score: 20.39 | loss: 2.70729 | epsilon: 0.96
400 episode | score: 21.07 | loss: 5.62500 | epsilon: 0.96
410 episode | score: 20.79 | loss: 0.00872 | epsilon: 0.96
420 episode | score: 21.01 | loss: 4.88041 | epsilon: 0.96
430 episode | score: 21.19 | loss: 1.55673 | epsilon: 0.96
440 episode | score: 21.17 | loss: 3.13003 | epsilon: 0.96
450 episode | score: 21.68 | loss: 1.67345 | epsilon: 0.96
460 episode | score: 21.45 | loss: 3.30595 | epsilon: 0.96
470 episode | score: 21.74 | loss: 0.00473 | epsilon: 0.95
480 episode | score: 21.32 | loss: 3.39662 | epsilon: 0.95
490 episode | score: 21.22 | loss: 1.72954 | epsilon: 0.95
500 episode | score: 21.14 | loss: 0.43814 | epsilon: 0.95
510 episode | score: 20.92 | loss: 9.27079 | epsilon: 0.95
520 episode | score: 20.69 | loss: 1.81253 | epsilon: 0.95
530 episode | score: 20.69 | loss: 7.63006 | epsilon: 0.95
540 episode | score: 21.32 | loss: 1.87749 | epsilon: 0.95
