state size: 2
action size: 2
0 episode | score: 12.00 | loss: 0.00000 | epsilon: 1.00
1140 episode | score: 18.61 | loss: 1.68939 | epsilon: 0.01
1150 episode | score: 21.00 | loss: 2.64130 | epsilon: 0.01
1160 episode | score: 21.54 | loss: 2.97002 | epsilon: 0.01
1170 episode | score: 21.57 | loss: 2.38089 | epsilon: 0.01
1180 episode | score: 21.97 | loss: 2.69820 | epsilon: 0.01
1190 episode | score: 22.11 | loss: 2.08899 | epsilon: 0.01
1200 episode | score: 23.32 | loss: 1.55072 | epsilon: 0.01
1210 episode | score: 26.47 | loss: 1.74149 | epsilon: 0.01
1220 episode | score: 28.84 | loss: 1.33400 | epsilon: 0.01
1230 episode | score: 31.56 | loss: 1.75870 | epsilon: 0.01
1240 episode | score: 35.40 | loss: 1.47364 | epsilon: 0.01
1250 episode | score: 38.25 | loss: 0.46892 | epsilon: 0.01
1260 episode | score: 39.66 | loss: 0.53375 | epsilon: 0.01
1270 episode | score: 41.33 | loss: 0.95816 | epsilon: 0.01
1280 episode | score: 44.67 | loss: 0.99959 | epsilon: 0.01
1290 episode | score: 45.23 | loss: 0.37669 | epsilon: 0.01
1300 episode | score: 44.22 | loss: 1.15610 | epsilon: 0.01
1310 episode | score: 42.45 | loss: 1.90421 | epsilon: 0.01
1320 episode | score: 40.58 | loss: 0.68654 | epsilon: 0.01
1330 episode | score: 38.44 | loss: 0.51580 | epsilon: 0.01
1340 episode | score: 36.58 | loss: 1.46401 | epsilon: 0.01
1350 episode | score: 35.03 | loss: 0.77966 | epsilon: 0.01
1360 episode | score: 33.76 | loss: 0.72713 | epsilon: 0.01
1370 episode | score: 33.64 | loss: 1.50165 | epsilon: 0.01
1380 episode | score: 34.24 | loss: 1.49958 | epsilon: 0.01
1390 episode | score: 34.92 | loss: 1.54276 | epsilon: 0.01
1400 episode | score: 34.91 | loss: 1.85853 | epsilon: 0.01
1410 episode | score: 37.49 | loss: 1.99426 | epsilon: 0.01
1420 episode | score: 37.84 | loss: 1.86679 | epsilon: 0.01
1430 episode | score: 39.24 | loss: 1.54084 | epsilon: 0.01
1440 episode | score: 39.84 | loss: 1.41288 | epsilon: 0.01
1450 episode | score: 39.87 | loss: 1.18339 | epsilon: 0.01
1460 episode | score: 38.34 | loss: 0.96951 | epsilon: 0.01
1470 episode | score: 37.43 | loss: 1.28548 | epsilon: 0.01
1480 episode | score: 36.76 | loss: 1.19397 | epsilon: 0.01
1490 episode | score: 34.82 | loss: 2.40553 | epsilon: 0.01
1500 episode | score: 34.77 | loss: 1.51407 | epsilon: 0.01
1510 episode | score: 34.70 | loss: 0.94868 | epsilon: 0.01
1520 episode | score: 34.99 | loss: 1.69280 | epsilon: 0.01
1530 episode | score: 37.15 | loss: 1.18012 | epsilon: 0.01
1540 episode | score: 39.01 | loss: 1.96595 | epsilon: 0.01
1550 episode | score: 39.67 | loss: 1.28303 | epsilon: 0.01
1560 episode | score: 40.94 | loss: 1.17096 | epsilon: 0.01
1570 episode | score: 41.75 | loss: 1.51120 | epsilon: 0.01
1580 episode | score: 40.92 | loss: 1.52887 | epsilon: 0.01
1590 episode | score: 39.38 | loss: 2.25164 | epsilon: 0.01
1600 episode | score: 38.69 | loss: 1.40061 | epsilon: 0.01
1610 episode | score: 38.72 | loss: 2.14845 | epsilon: 0.01
1620 episode | score: 38.21 | loss: 1.73297 | epsilon: 0.01
1630 episode | score: 39.20 | loss: 2.21891 | epsilon: 0.01
1640 episode | score: 41.04 | loss: 2.32017 | epsilon: 0.01
1650 episode | score: 43.72 | loss: 2.74961 | epsilon: 0.01
1660 episode | score: 45.30 | loss: 3.32521 | epsilon: 0.01
1670 episode | score: 47.61 | loss: 2.71776 | epsilon: 0.01
1680 episode | score: 50.46 | loss: 3.29956 | epsilon: 0.01
1690 episode | score: 49.01 | loss: 1.71497 | epsilon: 0.01
1700 episode | score: 47.91 | loss: 2.30430 | epsilon: 0.01
1710 episode | score: 46.68 | loss: 1.71801 | epsilon: 0.01
1720 episode | score: 45.95 | loss: 1.59819 | epsilon: 0.01
1730 episode | score: 43.99 | loss: 1.12152 | epsilon: 0.01
1740 episode | score: 43.31 | loss: 1.11990 | epsilon: 0.01
1750 episode | score: 41.21 | loss: 2.44120 | epsilon: 0.01
1760 episode | score: 40.60 | loss: 1.89141 | epsilon: 0.01
1770 episode | score: 39.78 | loss: 1.52979 | epsilon: 0.01
1780 episode | score: 39.19 | loss: 3.04741 | epsilon: 0.01
1790 episode | score: 39.88 | loss: 2.90028 | epsilon: 0.01
1800 episode | score: 40.25 | loss: 2.43645 | epsilon: 0.01
1810 episode | score: 41.91 | loss: 2.91443 | epsilon: 0.01
1820 episode | score: 41.68 | loss: 3.35762 | epsilon: 0.01
1830 episode | score: 39.97 | loss: 2.23343 | epsilon: 0.01
1840 episode | score: 38.23 | loss: 2.89868 | epsilon: 0.01
1850 episode | score: 36.43 | loss: 3.44693 | epsilon: 0.01
1860 episode | score: 35.34 | loss: 1.80632 | epsilon: 0.01
1870 episode | score: 33.80 | loss: 1.94575 | epsilon: 0.01
1880 episode | score: 33.12 | loss: 2.62552 | epsilon: 0.01
1890 episode | score: 31.96 | loss: 2.73043 | epsilon: 0.01
1900 episode | score: 30.89 | loss: 2.05729 | epsilon: 0.01
1910 episode | score: 31.53 | loss: 2.42450 | epsilon: 0.01
1920 episode | score: 32.07 | loss: 2.84676 | epsilon: 0.01
1930 episode | score: 32.33 | loss: 2.63271 | epsilon: 0.01
1940 episode | score: 31.49 | loss: 2.61850 | epsilon: 0.01
1950 episode | score: 30.92 | loss: 2.43243 | epsilon: 0.01
1960 episode | score: 30.78 | loss: 2.37556 | epsilon: 0.01
1970 episode | score: 29.99 | loss: 2.73174 | epsilon: 0.01
1980 episode | score: 29.71 | loss: 2.15943 | epsilon: 0.01
1990 episode | score: 29.02 | loss: 2.11853 | epsilon: 0.01
2000 episode | score: 28.25 | loss: 2.28906 | epsilon: 0.01
2010 episode | score: 27.56 | loss: 2.77174 | epsilon: 0.01
2020 episode | score: 27.73 | loss: 2.53221 | epsilon: 0.01
2030 episode | score: 28.11 | loss: 2.85979 | epsilon: 0.01
2040 episode | score: 28.22 | loss: 2.68541 | epsilon: 0.01
2050 episode | score: 27.69 | loss: 2.93641 | epsilon: 0.01
2060 episode | score: 27.23 | loss: 2.74596 | epsilon: 0.01
2070 episode | score: 27.04 | loss: 3.32891 | epsilon: 0.01
2080 episode | score: 26.76 | loss: 3.49994 | epsilon: 0.01
2090 episode | score: 27.30 | loss: 3.79747 | epsilon: 0.01
2100 episode | score: 28.86 | loss: 3.52040 | epsilon: 0.01
2110 episode | score: 29.31 | loss: 3.95056 | epsilon: 0.01
2120 episode | score: 29.73 | loss: 3.23441 | epsilon: 0.01
2130 episode | score: 29.74 | loss: 3.20960 | epsilon: 0.01
2140 episode | score: 31.83 | loss: 3.13099 | epsilon: 0.01
2150 episode | score: 33.95 | loss: 3.13319 | epsilon: 0.01
2160 episode | score: 39.25 | loss: 2.14607 | epsilon: 0.01
2170 episode | score: 41.38 | loss: 1.98466 | epsilon: 0.01
2180 episode | score: 47.55 | loss: 1.66948 | epsilon: 0.01
2190 episode | score: 56.65 | loss: 1.30157 | epsilon: 0.01
2200 episode | score: 63.15 | loss: 1.96883 | epsilon: 0.01
2210 episode | score: 62.79 | loss: 1.35723 | epsilon: 0.01
2220 episode | score: 61.86 | loss: 1.29074 | epsilon: 0.01
2230 episode | score: 59.83 | loss: 2.16363 | epsilon: 0.01
2240 episode | score: 62.42 | loss: 1.95199 | epsilon: 0.01
2250 episode | score: 65.75 | loss: 2.18845 | epsilon: 0.01
2260 episode | score: 77.93 | loss: 2.07468 | epsilon: 0.01
2270 episode | score: 90.16 | loss: 1.40820 | epsilon: 0.01
2280 episode | score: 97.73 | loss: 1.92285 | epsilon: 0.01
2290 episode | score: 104.88 | loss: 1.07868 | epsilon: 0.01
2300 episode | score: 113.82 | loss: 2.19218 | epsilon: 0.01
2310 episode | score: 133.53 | loss: 1.14742 | epsilon: 0.01
2320 episode | score: 142.84 | loss: 0.62224 | epsilon: 0.01
2330 episode | score: 152.09 | loss: 0.38115 | epsilon: 0.01
2340 episode | score: 151.16 | loss: 0.41818 | epsilon: 0.01
2350 episode | score: 150.32 | loss: 0.32184 | epsilon: 0.01
2360 episode | score: 149.60 | loss: 1.43299 | epsilon: 0.01
2370 episode | score: 150.05 | loss: 0.74128 | epsilon: 0.01
2380 episode | score: 150.56 | loss: 0.43259 | epsilon: 0.01
2390 episode | score: 146.12 | loss: 0.46243 | epsilon: 0.01
2400 episode | score: 141.45 | loss: 0.81163 | epsilon: 0.01
2410 episode | score: 132.71 | loss: 0.47128 | epsilon: 0.01
2420 episode | score: 128.49 | loss: 1.33706 | epsilon: 0.01
2430 episode | score: 118.41 | loss: 1.12623 | epsilon: 0.01
2440 episode | score: 110.01 | loss: 0.97015 | epsilon: 0.01
2450 episode | score: 101.15 | loss: 2.38501 | epsilon: 0.01
2460 episode | score: 95.84 | loss: 1.10569 | epsilon: 0.01
2470 episode | score: 96.86 | loss: 1.33693 | epsilon: 0.01
2480 episode | score: 101.54 | loss: 1.87076 | epsilon: 0.01
2490 episode | score: 104.97 | loss: 1.88470 | epsilon: 0.01
2500 episode | score: 106.95 | loss: 1.11813 | epsilon: 0.01
2510 episode | score: 104.83 | loss: 2.39083 | epsilon: 0.01
2520 episode | score: 100.90 | loss: 1.59587 | epsilon: 0.01
2530 episode | score: 94.66 | loss: 1.93604 | epsilon: 0.01
2540 episode | score: 93.02 | loss: 1.30705 | epsilon: 0.01
2550 episode | score: 92.72 | loss: 1.80184 | epsilon: 0.01
2560 episode | score: 97.57 | loss: 0.65582 | epsilon: 0.01
2570 episode | score: 94.04 | loss: 1.02848 | epsilon: 0.01
2580 episode | score: 91.49 | loss: 1.19048 | epsilon: 0.01
2590 episode | score: 86.18 | loss: 0.98590 | epsilon: 0.01
2600 episode | score: 81.33 | loss: 2.08684 | epsilon: 0.01
2610 episode | score: 79.13 | loss: 1.87597 | epsilon: 0.01
2620 episode | score: 81.31 | loss: 2.53057 | epsilon: 0.01
2630 episode | score: 81.71 | loss: 2.24193 | epsilon: 0.01
2640 episode | score: 82.14 | loss: 2.43227 | epsilon: 0.01
2650 episode | score: 81.79 | loss: 1.74470 | epsilon: 0.01
2660 episode | score: 82.13 | loss: 1.41979 | epsilon: 0.01
2670 episode | score: 80.31 | loss: 2.30489 | epsilon: 0.01
2680 episode | score: 80.41 | loss: 1.78575 | epsilon: 0.01
2690 episode | score: 77.60 | loss: 1.15277 | epsilon: 0.01
2700 episode | score: 76.75 | loss: 2.17035 | epsilon: 0.01
2710 episode | score: 75.68 | loss: 0.87006 | epsilon: 0.01
2720 episode | score: 70.83 | loss: 2.33723 | epsilon: 0.01
2730 episode | score: 70.17 | loss: 1.85857 | epsilon: 0.01
2740 episode | score: 66.54 | loss: 1.19965 | epsilon: 0.01
2750 episode | score: 61.95 | loss: 2.88219 | epsilon: 0.01
2760 episode | score: 58.27 | loss: 2.14269 | epsilon: 0.01
2770 episode | score: 54.20 | loss: 2.03567 | epsilon: 0.01
2780 episode | score: 50.88 | loss: 3.07031 | epsilon: 0.01
2790 episode | score: 48.91 | loss: 1.49702 | epsilon: 0.01
2800 episode | score: 46.15 | loss: 3.01184 | epsilon: 0.01
2810 episode | score: 42.79 | loss: 4.01383 | epsilon: 0.01
2820 episode | score: 40.71 | loss: 3.65460 | epsilon: 0.01
2830 episode | score: 39.32 | loss: 3.38910 | epsilon: 0.01
2840 episode | score: 38.32 | loss: 2.40420 | epsilon: 0.01
2850 episode | score: 39.51 | loss: 2.22961 | epsilon: 0.01
2860 episode | score: 40.61 | loss: 2.07834 | epsilon: 0.01
2870 episode | score: 42.57 | loss: 1.97605 | epsilon: 0.01
2880 episode | score: 42.90 | loss: 3.03251 | epsilon: 0.01
2890 episode | score: 41.71 | loss: 2.91454 | epsilon: 0.01
2900 episode | score: 39.91 | loss: 2.01379 | epsilon: 0.01
2910 episode | score: 38.61 | loss: 2.33259 | epsilon: 0.01
2920 episode | score: 41.12 | loss: 3.39199 | epsilon: 0.01
2930 episode | score: 43.11 | loss: 2.16177 | epsilon: 0.01
2940 episode | score: 46.76 | loss: 1.53540 | epsilon: 0.01
2950 episode | score: 47.61 | loss: 1.18811 | epsilon: 0.01
2960 episode | score: 47.48 | loss: 1.83253 | epsilon: 0.01
2970 episode | score: 46.56 | loss: 1.25423 | epsilon: 0.01
2980 episode | score: 43.85 | loss: 3.55170 | epsilon: 0.01
2990 episode | score: 44.86 | loss: 1.28571 | epsilon: 0.01
3000 episode | score: 43.12 | loss: 2.41355 | epsilon: 0.01
3010 episode | score: 43.53 | loss: 2.52457 | epsilon: 0.01
3020 episode | score: 46.04 | loss: 1.39110 | epsilon: 0.01
3030 episode | score: 48.90 | loss: 2.09546 | epsilon: 0.01
3040 episode | score: 48.40 | loss: 3.06793 | epsilon: 0.01
3050 episode | score: 48.05 | loss: 1.72378 | epsilon: 0.01
3060 episode | score: 46.68 | loss: 3.34330 | epsilon: 0.01
3070 episode | score: 44.53 | loss: 1.32153 | epsilon: 0.01
3080 episode | score: 42.74 | loss: 3.16163 | epsilon: 0.01
3090 episode | score: 42.33 | loss: 1.63561 | epsilon: 0.01
3100 episode | score: 41.51 | loss: 1.77617 | epsilon: 0.01
3110 episode | score: 40.67 | loss: 2.02583 | epsilon: 0.01
3120 episode | score: 41.21 | loss: 2.46513 | epsilon: 0.01
3130 episode | score: 38.93 | loss: 2.99954 | epsilon: 0.01
3140 episode | score: 38.71 | loss: 2.35735 | epsilon: 0.01
3150 episode | score: 40.55 | loss: 2.86448 | epsilon: 0.01
3160 episode | score: 39.98 | loss: 2.53491 | epsilon: 0.01
3170 episode | score: 40.09 | loss: 3.33286 | epsilon: 0.01
3180 episode | score: 38.95 | loss: 2.57441 | epsilon: 0.01
3190 episode | score: 37.32 | loss: 2.51267 | epsilon: 0.01
3200 episode | score: 36.34 | loss: 2.10050 | epsilon: 0.01
3210 episode | score: 35.14 | loss: 3.77495 | epsilon: 0.01
3220 episode | score: 33.62 | loss: 3.12363 | epsilon: 0.01
3230 episode | score: 33.98 | loss: 4.27785 | epsilon: 0.01
3240 episode | score: 34.65 | loss: 5.03206 | epsilon: 0.01
3250 episode | score: 37.47 | loss: 3.00475 | epsilon: 0.01
3260 episode | score: 40.30 | loss: 2.19241 | epsilon: 0.01
3270 episode | score: 42.36 | loss: 3.02152 | epsilon: 0.01
3280 episode | score: 44.98 | loss: 3.00583 | epsilon: 0.01
3290 episode | score: 48.02 | loss: 2.68332 | epsilon: 0.01
3300 episode | score: 50.62 | loss: 1.76321 | epsilon: 0.01
3310 episode | score: 56.54 | loss: 1.89199 | epsilon: 0.01
3320 episode | score: 63.99 | loss: 1.48210 | epsilon: 0.01
3330 episode | score: 62.32 | loss: 1.21921 | epsilon: 0.01
3340 episode | score: 62.45 | loss: 1.23158 | epsilon: 0.01
3350 episode | score: 60.96 | loss: 1.17334 | epsilon: 0.01
3360 episode | score: 57.18 | loss: 1.29738 | epsilon: 0.01
3370 episode | score: 53.50 | loss: 1.13590 | epsilon: 0.01
3380 episode | score: 53.32 | loss: 1.28177 | epsilon: 0.01
3390 episode | score: 52.52 | loss: 0.98142 | epsilon: 0.01
3400 episode | score: 56.21 | loss: 0.94163 | epsilon: 0.01
3410 episode | score: 56.24 | loss: 2.53387 | epsilon: 0.01
3420 episode | score: 59.30 | loss: 1.70084 | epsilon: 0.01
3430 episode | score: 65.81 | loss: 1.71388 | epsilon: 0.01
3440 episode | score: 65.81 | loss: 0.94141 | epsilon: 0.01
3450 episode | score: 61.54 | loss: 1.67064 | epsilon: 0.01
3460 episode | score: 57.00 | loss: 2.99620 | epsilon: 0.01
3470 episode | score: 53.01 | loss: 1.61496 | epsilon: 0.01
3480 episode | score: 52.42 | loss: 2.15506 | epsilon: 0.01
3490 episode | score: 50.10 | loss: 1.87954 | epsilon: 0.01
3500 episode | score: 48.61 | loss: 2.60562 | epsilon: 0.01
3510 episode | score: 46.41 | loss: 1.86264 | epsilon: 0.01
3520 episode | score: 48.19 | loss: 2.16395 | epsilon: 0.01
3530 episode | score: 46.40 | loss: 3.58080 | epsilon: 0.01
3540 episode | score: 44.72 | loss: 2.83763 | epsilon: 0.01
3550 episode | score: 42.89 | loss: 2.87988 | epsilon: 0.01
3560 episode | score: 41.12 | loss: 3.36186 | epsilon: 0.01
3570 episode | score: 41.72 | loss: 2.72936 | epsilon: 0.01
3580 episode | score: 41.33 | loss: 3.25911 | epsilon: 0.01
3590 episode | score: 38.41 | loss: 2.43224 | epsilon: 0.01
3600 episode | score: 38.26 | loss: 1.99238 | epsilon: 0.01
3610 episode | score: 39.07 | loss: 2.26493 | epsilon: 0.01
3620 episode | score: 40.46 | loss: 1.47016 | epsilon: 0.01
3630 episode | score: 38.85 | loss: 2.56860 | epsilon: 0.01
3640 episode | score: 39.09 | loss: 2.25925 | epsilon: 0.01
3650 episode | score: 38.15 | loss: 2.56366 | epsilon: 0.01
3660 episode | score: 40.00 | loss: 2.63512 | epsilon: 0.01
3670 episode | score: 40.03 | loss: 2.71110 | epsilon: 0.01
3680 episode | score: 40.63 | loss: 2.34815 | epsilon: 0.01
3690 episode | score: 38.16 | loss: 2.62273 | epsilon: 0.01
3700 episode | score: 38.86 | loss: 2.44393 | epsilon: 0.01
3710 episode | score: 39.13 | loss: 2.08286 | epsilon: 0.01
3720 episode | score: 37.20 | loss: 2.09060 | epsilon: 0.01
3730 episode | score: 35.02 | loss: 1.34755 | epsilon: 0.01
3740 episode | score: 35.00 | loss: 2.56209 | epsilon: 0.01
3750 episode | score: 33.62 | loss: 2.30280 | epsilon: 0.01
3760 episode | score: 33.43 | loss: 2.29054 | epsilon: 0.01
3770 episode | score: 32.93 | loss: 1.93414 | epsilon: 0.01
3780 episode | score: 33.59 | loss: 4.11875 | epsilon: 0.01
3790 episode | score: 32.81 | loss: 4.98699 | epsilon: 0.01
3800 episode | score: 34.95 | loss: 2.87026 | epsilon: 0.01
3810 episode | score: 37.42 | loss: 2.28518 | epsilon: 0.01
3820 episode | score: 38.95 | loss: 2.13361 | epsilon: 0.01
3830 episode | score: 41.71 | loss: 2.92957 | epsilon: 0.01
3840 episode | score: 48.92 | loss: 3.14003 | epsilon: 0.01
3850 episode | score: 51.72 | loss: 2.97143 | epsilon: 0.01
3860 episode | score: 53.82 | loss: 2.04758 | epsilon: 0.01
3870 episode | score: 58.35 | loss: 2.82838 | epsilon: 0.01
3880 episode | score: 60.10 | loss: 2.21824 | epsilon: 0.01
3890 episode | score: 66.26 | loss: 0.99850 | epsilon: 0.01
3900 episode | score: 66.31 | loss: 1.54065 | epsilon: 0.01
3910 episode | score: 63.94 | loss: 1.89658 | epsilon: 0.01
3920 episode | score: 58.79 | loss: 1.28053 | epsilon: 0.01
3930 episode | score: 54.68 | loss: 1.87282 | epsilon: 0.01
3940 episode | score: 51.87 | loss: 2.08087 | epsilon: 0.01
3950 episode | score: 49.96 | loss: 3.93384 | epsilon: 0.01
3960 episode | score: 47.46 | loss: 1.59485 | epsilon: 0.01
3970 episode | score: 44.34 | loss: 3.14156 | epsilon: 0.01
3980 episode | score: 41.67 | loss: 1.43921 | epsilon: 0.01
3990 episode | score: 39.79 | loss: 2.27697 | epsilon: 0.01
4000 episode | score: 41.38 | loss: 1.90514 | epsilon: 0.01
4010 episode | score: 40.32 | loss: 1.80917 | epsilon: 0.01
4020 episode | score: 40.55 | loss: 2.70692 | epsilon: 0.01
4030 episode | score: 39.57 | loss: 1.72638 | epsilon: 0.01
4040 episode | score: 42.94 | loss: 3.12286 | epsilon: 0.01
4050 episode | score: 45.28 | loss: 4.60028 | epsilon: 0.01
4060 episode | score: 49.17 | loss: 2.16749 | epsilon: 0.01
4070 episode | score: 49.69 | loss: 3.57651 | epsilon: 0.01
4080 episode | score: 50.93 | loss: 2.16435 | epsilon: 0.01
4090 episode | score: 61.89 | loss: 1.07735 | epsilon: 0.01
4100 episode | score: 68.68 | loss: 1.96593 | epsilon: 0.01
4110 episode | score: 69.83 | loss: 2.29192 | epsilon: 0.01
4120 episode | score: 69.73 | loss: 2.36303 | epsilon: 0.01
